"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"02/11/2014","MONISTAT 1 COMBINATION PACKNDA   #021308","SUPPL-21","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"02/11/2014","VITRASEBLA   #021640","SUPPL-22","HYALURONIDASE","BAUSCH AND LOMB","","Approval"
"02/11/2014","VPRIVBLA   #022575","SUPPL-8","VELAGLUCERASE ALFA","SHIRE HUMAN GENETIC","","Approval"
"02/11/2014","DIVALPROEX SODIUMANDA  #078919","SUPPL-7","DIVALPROEX SODIUM","ZYDUS PHARMS USA INC","Labeling","Approval"
"02/11/2014","DIVALPROEX SODIUMANDA  #078919","SUPPL-8","DIVALPROEX SODIUM","ZYDUS PHARMS USA INC","Labeling","Approval"
"02/11/2014","DIVALPROEX SODIUMANDA  #078919","SUPPL-9","DIVALPROEX SODIUM","ZYDUS PHARMS USA INC","Labeling","Approval"
"02/11/2014","TRANEXAMIC ACIDANDA  #202436","ORIG-1","TRANEXAMIC ACID","ACIC PHARMS","","Approval"
"02/11/2014","RIZATRIPTAN BENZOATEANDA  #203147","ORIG-1","RIZATRIPTAN BENZOATE","MACLEODS PHARMS LTD","","Approval"
"02/11/2014","ASTAGRAF XLNDA   #204096","SUPPL-1","TACROLIMUS","ASTELLAS","Labeling","Approval"
"02/11/2014","ACETYLCYSTEINEANDA  #204674","ORIG-1","ACETYLCYSTEINE","ALVOGEN INC","","Approval"
"02/12/2014","TECHNELITENDA   #017771","SUPPL-35","TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR","LANTHEUS MEDCL","Labeling","Approval"
"02/12/2014","BACTERIOSTATIC SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018800","SUPPL-26","SODIUM CHLORIDE","HOSPIRA","Manufacturing (CMC)","Approval"
"02/12/2014","SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018803","SUPPL-27","SODIUM CHLORIDE","HOSPIRA","Manufacturing (CMC)","Approval"
"02/12/2014","SODIUM CHLORIDE IN PLASTIC CONTAINERNDA   #018897","SUPPL-27","SODIUM CHLORIDE","HOSPIRA","Manufacturing (CMC)","Approval"
"02/12/2014","RENACIDINNDA   #019481","SUPPL-11","CITRIC ACID; GLUCONOLACTONE; MAGNESIUM CARBONATE","UNITED GUARDIAN","Manufacturing (CMC)","Approval"
"02/12/2014","CUROSURFBLA   #020744","SUPPL-27","PORACTANT ALFA","CHIESI USA INC","","Approval"
"02/12/2014","CHLORAPREP ONE-STEPNDA   #020832","SUPPL-33","CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL","BECTON DICKINSON CO","Manufacturing (CMC)","Approval"
"02/12/2014","CHLORAPREP ONE-STEP FREPPNDA   #020832","SUPPL-33","CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL","BECTON DICKINSON CO","Manufacturing (CMC)","Approval"
"02/12/2014","CHLORAPREP WITH TINTNDA   #020832","SUPPL-33","CHLORHEXIDINE GLUCONATE; ISOPROPYL ALCOHOL","BECTON DICKINSON CO","Manufacturing (CMC)","Approval"
"02/12/2014","ZYRTEC-D 12 HOURNDA   #021150","SUPPL-11","CETIRIZINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"02/12/2014","FLUORESCITENDA   #021980","SUPPL-5","FLUORESCEIN SODIUM","ALCON LABS INC","Manufacturing (CMC)","Approval"
"02/12/2014","TIMENTINNDA   #050590","SUPPL-68","CLAVULANATE POTASSIUM; TICARCILLIN DISODIUM","GLAXOSMITHKLINE","Manufacturing (CMC)","Approval"
"02/12/2014","SIMPONI ARIABLA   #125433","SUPPL-5","GOLIMUMAB","JANSSEN BIOTECH","","Approval"
"02/12/2014","ISOPTO CARPINENDA   #200890","SUPPL-6","PILOCARPINE HYDROCHLORIDE","NOVARTIS","Manufacturing (CMC)","Approval"
"02/12/2014","TEMOZOLOMIDEANDA  #201742","ORIG-1","TEMOZOLOMIDE","SUN PHARM","","Approval"
"02/12/2014","JANUMET XRNDA   #202270","SUPPL-6","METFORMIN HYDROCHLORIDE; SITAGLIPTIN PHOSPHATE","MERCK SHARP DOHME","Labeling","Approval"
"02/12/2014","XARELTONDA   #202439","SUPPL-12","RIVAROXABAN","JANSSEN PHARMS","REMS","Approval"
"02/12/2014","IMBRUVICANDA   #205552","ORIG-2","IBRUTINIB","PHARMACYCLICS INC","Efficacy","Approval"
"02/13/2014","CHILDREN'S ADVILNDA   #020944","SUPPL-10","IBUPROFEN","GLAXOSMITHKLINE","Manufacturing (CMC)","Approval"
"02/13/2014","JUNIOR STRENGTH ADVILNDA   #020944","SUPPL-10","IBUPROFEN","GLAXOSMITHKLINE","Manufacturing (CMC)","Approval"
"02/13/2014","XARELTONDA   #022406","SUPPL-10","RIVAROXABAN","JANSSEN PHARMS","Labeling","Approval"
"02/13/2014","DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATEANDA  #040422","SUPPL-33","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","BARR","Labeling","Approval"
"02/13/2014","DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATEANDA  #040422","SUPPL-34","AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE","BARR","Labeling","Approval"
"02/13/2014","DIVALPROEX SODIUMANDA  #090554","SUPPL-2","DIVALPROEX SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"02/13/2014","DIVALPROEX SODIUMANDA  #090554","SUPPL-4","DIVALPROEX SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"02/13/2014","DIVALPROEX SODIUMANDA  #090554","SUPPL-5","DIVALPROEX SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"02/13/2014","DIVALPROEX SODIUMANDA  #090554","SUPPL-6","DIVALPROEX SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"02/13/2014","LIPTRUZETNDA   #200153","SUPPL-2","ATORVASTATIN CALCIUM; EZETIMIBE","MERCK SHARP DOHME","Manufacturing (CMC)","Approval"
"02/13/2014","VASCEPANDA   #202057","SUPPL-6","ICOSAPENT ETHYL","AMARIN PHARMS","Manufacturing (CMC)","Approval"
"02/13/2014","ILEVRONDA   #203491","SUPPL-4","NEPAFENAC","NOVARTIS","Manufacturing (CMC)","Approval"
"02/14/2014","SEPTOCAINENDA   #020971","SUPPL-29","ARTICAINE HYDROCHLORIDE; EPINEPHRINE BITARTRATE","DEPROCO","Manufacturing (CMC)","Approval"
"02/14/2014","NEXIUMNDA   #021153","SUPPL-48","ESOMEPRAZOLE MAGNESIUM","ASTRAZENECA PHARMS","Manufacturing (CMC)","Approval"
"02/14/2014","AEROSPAN HFANDA   #021247","SUPPL-11","FLUNISOLIDE","MYLAN SPECIALITY LP","Manufacturing (CMC)","Approval"
"02/14/2014","STALEVO 100NDA   #021485","SUPPL-32","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"02/14/2014","STALEVO 125NDA   #021485","SUPPL-32","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"02/14/2014","STALEVO 150NDA   #021485","SUPPL-32","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"02/14/2014","STALEVO 200NDA   #021485","SUPPL-32","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"02/14/2014","STALEVO 50NDA   #021485","SUPPL-32","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"02/14/2014","STALEVO 75NDA   #021485","SUPPL-32","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"02/14/2014","XYZALNDA   #022064","SUPPL-27","LEVOCETIRIZINE DIHYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"02/14/2014","XYZALNDA   #022157","SUPPL-11","LEVOCETIRIZINE DIHYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"02/14/2014","NICORETTENDA   #022360","SUPPL-8","NICOTINE POLACRILEX","GLAXOSMITHKLINE CONS","Manufacturing (CMC)","Approval"
"02/14/2014","OMEPRAZOLE MAGNESIUMANDA  #078878","SUPPL-15","OMEPRAZOLE MAGNESIUM","DR REDDYS LABS LTD","Manufacturing (CMC)","Approval"
"02/14/2014","IBANDRONATE SODIUMANDA  #090853","ORIG-1","IBANDRONATE SODIUM","SUN PHARM","","Approval"
"02/14/2014","VIMIZIMBLA   #125460","ORIG-1","ELOSULFASE ALFA","BIOMARIN PHARM","","Approval"
"02/14/2014","XALKORINDA   #202570","SUPPL-10","CRIZOTINIB","PF PRISM CV","Manufacturing (CMC)","Approval"
"02/14/2014","FYCOMPANDA   #202834","SUPPL-4","PERAMPANEL","EISAI INC","Labeling","Approval"
"02/14/2014","PHENTERMINE HYDROCHLORIDEANDA  #202858","ORIG-1","PHENTERMINE HYDROCHLORIDE","INVAGEN PHARMS","","Approval"
"02/18/2014","ULTRA-TECHNEKOW FMNDA   #017243","SUPPL-43","TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR","CURIUM","Labeling","Approval"
"02/18/2014","SORIATANENDA   #019821","SUPPL-22","ACITRETIN","STIEFEL LABS INC","Labeling","Approval"
"02/18/2014","ZYPREXA RELPREVVNDA   #022173","SUPPL-20","OLANZAPINE PAMOATE","ELI LILLY CO","Manufacturing (CMC)","Approval"
"02/18/2014","MOXIFLOXACIN HYDROCHLORIDEANDA  #077437","ORIG-1","MOXIFLOXACIN HYDROCHLORIDE","TEVA PHARMS USA","","Approval"
"02/18/2014","CARBOPLATINANDA  #077926","SUPPL-1","CARBOPLATIN","SUN PHARM","Manufacturing (CMC)","Approval"
"02/18/2014","LEVETIRACETAMANDA  #091399","SUPPL-2","LEVETIRACETAM","LUPIN LTD","Labeling","Approval"
"02/18/2014","LEVETIRACETAMANDA  #091399","SUPPL-6","LEVETIRACETAM","LUPIN LTD","Labeling","Approval"
"02/18/2014","SUPRENZANDA   #202088","SUPPL-7","PHENTERMINE HYDROCHLORIDE","CITIUS PHARMS","Manufacturing (CMC)","Approval"
"02/18/2014","SITAGLIPTIN PHOSPHATEANDA  #202425","ORIG-1","SITAGLIPTIN PHOSPHATE","APOTEX INC","","Tentative Approval"
"02/18/2014","NORTHERANDA   #203202","ORIG-1","DROXIDOPA","LUNDBECK NA LTD","Type 1 - New Molecular Entity","Approval"
"02/18/2014","JUXTAPIDNDA   #203858","SUPPL-6","LOMITAPIDE MESYLATE","AEGERION","Labeling","Approval"
"02/19/2014","BRAVELLEBLA   #021289","SUPPL-19","UROFOLLITROPIN","FERRING","","Approval"
"02/19/2014","MENOPURBLA   #021663","SUPPL-14","MENOTROPINS (FSH;LH)","FERRING","","Approval"
"02/19/2014","BACTOCILL IN PLASTIC CONTAINERNDA   #050640","SUPPL-9","OXACILLIN SODIUM","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"02/19/2014","GUANFACINE HYDROCHLORIDEANDA  #075109","SUPPL-5","GUANFACINE HYDROCHLORIDE","AMNEAL PHARM","Manufacturing (CMC)","Approval"
"02/19/2014","CARBAMAZEPINEANDA  #075712","SUPPL-23","CARBAMAZEPINE","TORRENT PHARMS","Labeling","Approval"
"02/19/2014","CARBAMAZEPINEANDA  #075712","SUPPL-24","CARBAMAZEPINE","TORRENT PHARMS","Labeling","Approval"
"02/19/2014","CARBAMAZEPINEANDA  #077272","SUPPL-12","CARBAMAZEPINE","TORRENT PHARMS","Labeling","Approval"
"02/19/2014","CARBAMAZEPINEANDA  #077272","SUPPL-13","CARBAMAZEPINE","TORRENT PHARMS","Labeling","Approval"
"02/19/2014","KETOTIFEN FUMARATEANDA  #077958","SUPPL-11","KETOTIFEN FUMARATE","AKORN","Manufacturing (CMC)","Approval"
"02/19/2014","DIVALPROEX SODIUMANDA  #079163","SUPPL-1","DIVALPROEX SODIUM","UNICHEM LABS LTD","Labeling","Approval"
"02/19/2014","DIVALPROEX SODIUMANDA  #079163","SUPPL-3","DIVALPROEX SODIUM","UNICHEM LABS LTD","Labeling","Approval"
"02/19/2014","DIVALPROEX SODIUMANDA  #079163","SUPPL-5","DIVALPROEX SODIUM","UNICHEM LABS LTD","Labeling","Approval"
"02/19/2014","PROMETHAZINE HYDROCHLORIDE AND CODEINE PHOSPHATEANDA  #088763","SUPPL-83","CODEINE PHOSPHATE; PROMETHAZINE HYDROCHLORIDE","ACTAVIS MID ATLANTIC","Labeling","Approval"
"02/19/2014","COLISTIMETHATE SODIUMANDA  #201365","ORIG-1","COLISTIMETHATE SODIUM","SAGENT PHARMS INC","","Approval"
"02/20/2014","PARAGARD T 380ANDA   #018680","SUPPL-68","COPPER","COOPERSURGICAL","Manufacturing (CMC)","Approval"
"02/20/2014","NICODERM CQNDA   #020165","SUPPL-26","NICOTINE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"02/20/2014","COZAARNDA   #020386","SUPPL-59","LOSARTAN POTASSIUM","MERCK SHARP DOHME","Manufacturing (CMC)","Approval"
"02/20/2014","STRATTERANDA   #021411","SUPPL-44","ATOMOXETINE HYDROCHLORIDE","LILLY","Labeling","Approval"
"02/20/2014","HEPSERANDA   #021449","SUPPL-22","ADEFOVIR DIPIVOXIL","GILEAD","Manufacturing (CMC)","Approval"
"02/20/2014","EMTRIVANDA   #021896","SUPPL-21","EMTRICITABINE","GILEAD","Manufacturing (CMC)","Approval"
"02/20/2014","AFINITORNDA   #022334","SUPPL-21","EVEROLIMUS","NOVARTIS","Labeling","Approval"
"02/20/2014","AFINITORNDA   #022334","SUPPL-23","EVEROLIMUS","NOVARTIS","Labeling","Approval"
"02/20/2014","AFINITORNDA   #022334","SUPPL-24","EVEROLIMUS","NOVARTIS","Labeling","Approval"
"02/20/2014","HEPARIN SODIUMANDA  #090808","SUPPL-10","HEPARIN SODIUM","SAGENT PHARMS","Labeling","Approval"
"02/20/2014","CLONIDINE HYDROCHLORIDEANDA  #202601","ORIG-1","CLONIDINE HYDROCHLORIDE","ZYDUS PHARMS","","Approval"
"02/20/2014","AFINITOR DISPERZNDA   #203985","SUPPL-2","EVEROLIMUS","NOVARTIS PHARM","Labeling","Approval"
"02/20/2014","AFINITOR DISPERZNDA   #203985","SUPPL-4","EVEROLIMUS","NOVARTIS PHARM","Labeling","Approval"
"02/20/2014","AFINITOR DISPERZNDA   #203985","SUPPL-5","EVEROLIMUS","NOVARTIS PHARM","Labeling","Approval"
"02/21/2014","LODOSYNNDA   #017830","SUPPL-14","CARBIDOPA","ATON","Labeling","Approval"
"02/21/2014","LODOSYNNDA   #017830","SUPPL-16","CARBIDOPA","ATON","Labeling","Approval"
"02/21/2014","LODOSYNNDA   #017830","SUPPL-17","CARBIDOPA","ATON","Labeling","Approval"
