"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"04/03/2014","HUMALOG KWIKPENBLA   #020563","SUPPL-148","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/03/2014","HUMALOG PENBLA   #020563","SUPPL-148","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/03/2014","HUMALOG TEMPO PENBLA   #020563","SUPPL-148","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/03/2014","XALATANNDA   #020597","SUPPL-49","LATANOPROST","PHARMACIA AND UPJOHN","Manufacturing (CMC)","Approval"
"04/03/2014","HUMALOG MIX 50/50BLA   #021018","SUPPL-92","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/03/2014","HUMALOG MIX 50/50 KWIKPENBLA   #021018","SUPPL-92","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/03/2014","HUMALOG MIX 50/50 PENBLA   #021018","SUPPL-92","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/03/2014","SURFAXINNDA   #021746","SUPPL-4","LUCINACTANT","WINDTREE THERAP","Manufacturing (CMC)","Approval"
"04/03/2014","SABRILNDA   #022006","SUPPL-14","VIGABATRIN","LUNDBECK PHARMS LLC","Labeling","Approval"
"04/03/2014","BENLYSTABLA   #125370","SUPPL-53","BELIMUMAB","HUMAN GENOME SCIENCES INC.","","Approval"
"04/03/2014","MOXIFLOXACIN HYDROCHLORIDEANDA  #200160","ORIG-1","MOXIFLOXACIN HYDROCHLORIDE","TORRENT","","Approval"
"04/03/2014","NIFEDIPINEANDA  #203126","ORIG-1","NIFEDIPINE","TWI PHARMS","","Approval"
"04/03/2014","NEVIRAPINEANDA  #203411","ORIG-1","NEVIRAPINE","SANDOZ INC","","Approval"
"04/03/2014","NEVIRAPINEANDA  #205258","ORIG-1","NEVIRAPINE","APOTEX","","Approval"
"04/03/2014","EVZIONDA   #205787","ORIG-1","NALOXONE HYDROCHLORIDE","KALEO INC","Type 3 - New Dosage Form and Type 4 - New Combination","Approval"
"04/04/2014","LIPIODOLNDA   #009190","SUPPL-24","ETHIODIZED OIL","GUERBET","Efficacy","Approval"
"04/04/2014","SOLU-CORTEFNDA   #009866","SUPPL-95","HYDROCORTISONE SODIUM SUCCINATE","PHARMACIA AND UPJOHN","Manufacturing (CMC)","Approval"
"04/04/2014","SOLU-MEDROLNDA   #011856","SUPPL-116","METHYLPREDNISOLONE SODIUM SUCCINATE","PHARMACIA AND UPJOHN","Manufacturing (CMC)","Approval"
"04/04/2014","LUNESTANDA   #021476","SUPPL-25","ESZOPICLONE","SUNOVION PHARMS INC","Manufacturing (CMC)","Approval"
"04/04/2014","SYMBICORTNDA   #021929","SUPPL-37","BUDESONIDE; FORMOTEROL FUMARATE DIHYDRATE","ASTRAZENECA","Manufacturing (CMC)","Approval"
"04/04/2014","PRADAXANDA   #022512","SUPPL-18","DABIGATRAN ETEXILATE MESYLATE","BOEHRINGER INGELHEIM","Efficacy","Approval"
"04/04/2014","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040736","SUPPL-12","ACETAMINOPHEN; HYDROCODONE BITARTRATE","AMNEAL PHARMS NY","Labeling","Approval"
"04/04/2014","HYDROCODONE BITARTRATE AND ACETAMINOPHENANDA  #040826","SUPPL-4","ACETAMINOPHEN; HYDROCODONE BITARTRATE","SUN PHARM INDS LTD","Labeling","Approval"
"04/04/2014","CLEOCINNDA   #050537","SUPPL-35","CLINDAMYCIN PHOSPHATE","PHARMACIA AND UPJOHN","Labeling","Approval"
"04/04/2014","CLEOCIN TNDA   #050537","SUPPL-35","CLINDAMYCIN PHOSPHATE","PHARMACIA AND UPJOHN","Labeling","Approval"
"04/04/2014","CLEOCIN TNDA   #050600","SUPPL-13","CLINDAMYCIN PHOSPHATE","PHARMACIA AND UPJOHN","Labeling","Approval"
"04/04/2014","CLEOCIN TNDA   #050615","SUPPL-12","CLINDAMYCIN PHOSPHATE","PHARMACIA AND UPJOHN","Labeling","Approval"
"04/04/2014","AUGMENTIN XRNDA   #050785","SUPPL-15","AMOXICILLIN; CLAVULANATE POTASSIUM","NEOPHARMA","Labeling","Approval"
"04/04/2014","METHOTREXATE SODIUMANDA  #081235","SUPPL-19","METHOTREXATE SODIUM","MYLAN","Labeling","Approval"
"04/04/2014","VALACYCLOVIR HYDROCHLORIDEANDA  #090500","ORIG-1","VALACYCLOVIR HYDROCHLORIDE","APOTEX","","Approval"
"04/04/2014","NEURACEQNDA   #204677","SUPPL-1","FLORBETABEN F-18","LIFE MOLECULAR","Labeling","Approval"
"04/07/2014","LIDOCAINE HYDROCHLORIDE 0.2% IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #018388","SUPPL-85","LIDOCAINE HYDROCHLORIDE","HOSPIRA","Manufacturing (CMC)","Approval"
"04/07/2014","LIDOCAINE HYDROCHLORIDE 0.4% IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #018388","SUPPL-85","LIDOCAINE HYDROCHLORIDE","HOSPIRA","Manufacturing (CMC)","Approval"
"04/07/2014","LIDOCAINE HYDROCHLORIDE 0.8% IN DEXTROSE 5% IN PLASTIC CONTAINERNDA   #018388","SUPPL-85","LIDOCAINE HYDROCHLORIDE","HOSPIRA","Manufacturing (CMC)","Approval"
"04/07/2014","ZOMETANDA   #021223","SUPPL-28","ZOLEDRONIC ACID","NOVARTIS","Labeling","Approval"
"04/07/2014","VFENDNDA   #021266","SUPPL-37","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"04/07/2014","VFENDNDA   #021267","SUPPL-44","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"04/07/2014","VFENDNDA   #021630","SUPPL-27","VORICONAZOLE","PF PRISM CV","Labeling","Approval"
"04/07/2014","APTIVUSNDA   #021814","SUPPL-14","TIPRANAVIR","BOEHRINGER INGELHEIM","Labeling","Approval"
"04/07/2014","PREZISTANDA   #021976","SUPPL-34","DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"04/07/2014","TORISELNDA   #022088","SUPPL-16","TEMSIROLIMUS","PF PRISM CV","Labeling","Approval"
"04/07/2014","APTIVUSNDA   #022292","SUPPL-7","TIPRANAVIR","BOEHRINGER INGELHEIM","Labeling","Approval"
"04/07/2014","VIIBRYDNDA   #022567","SUPPL-11","VILAZODONE HYDROCHLORIDE","ALLERGAN","Labeling","Approval"
"04/07/2014","LAZANDANDA   #022569","SUPPL-18","FENTANYL CITRATE","BTCP PHARMA","Manufacturing (CMC)","Approval"
"04/07/2014","TRAMADOL HYDROCHLORIDE AND ACETAMINOPHENANDA  #078778","ORIG-1","ACETAMINOPHEN; TRAMADOL HYDROCHLORIDE","APOTEX","","Approval"
"04/07/2014","NIMODIPINEANDA  #090103","ORIG-1","NIMODIPINE","THEPHARMANETWORK LLC","","Approval"
"04/07/2014","HYDROCHLOROTHIAZIDEANDA  #090651","ORIG-1","HYDROCHLOROTHIAZIDE","SUN PHARM INDS INC","","Approval"
"04/07/2014","MONTELUKAST SODIUMANDA  #090984","SUPPL-7","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"04/07/2014","OMEGA-3-ACID ETHYL ESTERSANDA  #091028","ORIG-1","OMEGA-3-ACID ETHYL ESTERS","TEVA PHARMS USA","","Approval"
"04/07/2014","NAFCILLIN SODIUMANDA  #200002","ORIG-1","NAFCILLIN SODIUM","MYLAN LABS LTD","","Approval"
"04/07/2014","AMPICILLIN AND SULBACTAMANDA  #201024","ORIG-1","AMPICILLIN SODIUM; SULBACTAM SODIUM","MYLAN LABS LTD","","Approval"
"04/07/2014","MONTELUKAST SODIUMANDA  #201515","SUPPL-7","MONTELUKAST SODIUM","TORRENT PHARMS LTD","Labeling","Approval"
"04/07/2014","AMPICILLIN AND SULBACTAMANDA  #202197","ORIG-1","AMPICILLIN SODIUM; SULBACTAM SODIUM","MYLAN LABS LTD","","Approval"
"04/07/2014","AMPICILLIN SODIUMANDA  #202198","ORIG-1","AMPICILLIN SODIUM","MYLAN LABS LTD","","Approval"
"04/07/2014","PREZISTANDA   #202895","SUPPL-11","DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"04/07/2014","PIOGLITAZONE HYDROCHLORIDEANDA  #204133","ORIG-1","PIOGLITAZONE HYDROCHLORIDE","LUPIN LTD","","Approval"
"04/08/2014","ORTHO-CEPTNDA   #020301","SUPPL-33","DESOGESTREL; ETHINYL ESTRADIOL","JANSSEN PHARMS","Manufacturing (CMC)","Approval"
"04/08/2014","SYNTHROIDNDA   #021402","SUPPL-26","LEVOTHYROXINE SODIUM","ABBVIE","Manufacturing (CMC)","Approval"
"04/08/2014","ISENTRESSNDA   #022145","SUPPL-32","RALTEGRAVIR POTASSIUM","MERCK SHARP DOHME","Labeling","Approval"
"04/08/2014","ISENTRESS HDNDA   #022145","SUPPL-32","RALTEGRAVIR POTASSIUM","MERCK SHARP DOHME","Labeling","Approval"
"04/08/2014","AUGMENTIN ES-600NDA   #050755","SUPPL-20","AMOXICILLIN; CLAVULANATE POTASSIUM","NEOPHARMA","Manufacturing (CMC)","Approval"
"04/08/2014","METOCLOPRAMIDE HYDROCHLORIDEANDA  #074703","SUPPL-10","METOCLOPRAMIDE HYDROCHLORIDE","WOCKHARDT BIO AG","Labeling","Approval"
"04/08/2014","OXALIPLATINANDA  #202922","ORIG-1","OXALIPLATIN","SUN PHARM","","Approval"
"04/08/2014","ISENTRESSNDA   #203045","SUPPL-10","RALTEGRAVIR POTASSIUM","MERCK SHARP DOHME","Labeling","Approval"
"04/08/2014","KALYDECONDA   #203188","SUPPL-8","IVACAFTOR","VERTEX PHARMS","Labeling","Approval"
"04/08/2014","ISENTRESSNDA   #205786","SUPPL-1","RALTEGRAVIR POTASSIUM","MERCK SHARP DOHME","Labeling","Approval"
"04/09/2014","DIAMOXNDA   #012945","SUPPL-46","ACETAZOLAMIDE","TEVA BRANDED PHARM","Manufacturing (CMC)","Approval"
"04/09/2014","EXELONNDA   #020823","SUPPL-31","RIVASTIGMINE TARTRATE","NOVARTIS","Manufacturing (CMC)","Approval"
"04/09/2014","ORAVERSENDA   #022159","SUPPL-7","PHENTOLAMINE MESYLATE","SEPTODONT HOLDING","Manufacturing (CMC)","Approval"
"04/09/2014","RIBAVIRINANDA  #077456","SUPPL-14","RIBAVIRIN","KADMON PHARMS LLC","Manufacturing (CMC)","Approval"
"04/09/2014","BUTALBITAL AND ACETAMINOPHENANDA  #090956","SUPPL-1","ACETAMINOPHEN; BUTALBITAL","NEXGEN PHARMA","Labeling","Approval"
"04/09/2014","AMPICILLIN SODIUMANDA  #201025","ORIG-1","AMPICILLIN SODIUM","MYLAN LABS LTD","","Approval"
"04/09/2014","VICTRELISNDA   #202258","SUPPL-11","BOCEPREVIR","MERCK SHARP DOHME","Efficacy","Approval"
"04/09/2014","GATIFLOXACINANDA  #203190","ORIG-1","GATIFLOXACIN","HI-TECH PHARMACAL","","Tentative Approval"
"04/09/2014","ZOLMITRIPTANANDA  #204284","ORIG-1","ZOLMITRIPTAN","INVAGEN PHARMS","","Approval"
"04/10/2014","SPRYCELNDA   #021986","SUPPL-14","DASATINIB","BRISTOL MYERS SQUIBB","Labeling","Approval"
"04/10/2014","PROMACTANDA   #022291","SUPPL-11","ELTROMBOPAG OLAMINE","NOVARTIS","Labeling","Approval"
"04/10/2014","OFLOXACINANDA  #076182","SUPPL-14","OFLOXACIN","TEVA","Labeling","Approval"
"04/11/2014","PREMARINNDA   #004782","SUPPL-163","ESTROGENS, CONJUGATED","WYETH PHARMS","Manufacturing (CMC)","Approval"
"04/11/2014","HUMULIN NBLA   #018781","SUPPL-143","INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"04/11/2014","HUMATROPEBLA   #019640","SUPPL-95","SOMATROPIN","LILLY","","Approval"
"04/11/2014","HUMULIN 70/30BLA   #019717","SUPPL-122","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"04/11/2014","HUMULIN 70/30 PENBLA   #019717","SUPPL-122","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"04/11/2014","SPORANOXNDA   #020083","SUPPL-54","ITRACONAZOLE","JANSSEN PHARMS","Manufacturing (CMC)","Approval"
"04/11/2014","HUMALOGBLA   #020563","SUPPL-149","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG KWIKPENBLA   #020563","SUPPL-149","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG PENBLA   #020563","SUPPL-149","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG TEMPO PENBLA   #020563","SUPPL-149","INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG MIX 75/25BLA   #021017","SUPPL-100","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG MIX 75/25 KWIKPENBLA   #021017","SUPPL-100","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG MIX 75/25 PENBLA   #021017","SUPPL-100","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG MIX 50/50BLA   #021018","SUPPL-93","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG MIX 50/50 KWIKPENBLA   #021018","SUPPL-93","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","HUMALOG MIX 50/50 PENBLA   #021018","SUPPL-93","INSULIN LISPRO PROTAMINE RECOMBINANT; INSULIN LISPRO RECOMBINANT","LILLY","","Approval"
"04/11/2014","ORTHO EVRANDA   #021180","SUPPL-46","ETHINYL ESTRADIOL; NORELGESTROMIN","JANSSEN PHARMS","Labeling","Approval"
"04/11/2014","XYREMNDA   #021196","SUPPL-19","SODIUM OXYBATE","JAZZ PHARMS","Efficacy","Approval"
"04/11/2014","FORTEONDA   #021318","SUPPL-39","TERIPARATIDE","LILLY","Manufacturing (CMC)","Approval"
"04/11/2014","VIMPATNDA   #022255","SUPPL-15","LACOSAMIDE","UCB INC","Manufacturing (CMC)","Approval"
"04/11/2014","FORTAZ IN PLASTIC CONTAINERNDA   #050634","SUPPL-27","CEFTAZIDIME SODIUM","TELIGENT","Manufacturing (CMC)","Approval"
"04/11/2014","LIDOCAINE HYDROCHLORIDEANDA  #202242","ORIG-1","LIDOCAINE HYDROCHLORIDE","MYLAN LABS LTD","","Approval"
"04/11/2014","CLOPIDOGREL BISULFATEANDA  #203751","ORIG-1","CLOPIDOGREL BISULFATE","AMNEAL PHARMS","","Approval"
"04/14/2014","KADIANNDA   #020616","SUPPL-52","MORPHINE SULFATE","ALLERGAN","Manufacturing (CMC)","Approval"
"04/14/2014","SEREVENTNDA   #020692","SUPPL-43","SALMETEROL XINAFOATE","GLAXOSMITHKLINE","Labeling","Approval"
"04/14/2014","FLOVENT DISKUS 100NDA   #020833","SUPPL-28","FLUTICASONE PROPIONATE","GLAXO GRP LTD","Labeling","Approval"
"04/14/2014","FLOVENT DISKUS 250NDA   #020833","SUPPL-28","FLUTICASONE PROPIONATE","GLAXO GRP LTD","Labeling","Approval"
"04/14/2014","FLOVENT DISKUS 50NDA   #020833","SUPPL-28","FLUTICASONE PROPIONATE","GLAXO GRP LTD","Labeling","Approval"
"04/14/2014","ADVAIR DISKUS 100/50NDA   #021077","SUPPL-51","FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE","GLAXO GRP LTD","Labeling","Approval"
"04/14/2014","ADVAIR DISKUS 250/50NDA   #021077","SUPPL-51","FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE","GLAXO GRP LTD","Labeling","Approval"
"04/14/2014","ADVAIR DISKUS 500/50NDA   #021077","SUPPL-51","FLUTICASONE PROPIONATE; SALMETEROL XINAFOATE","GLAXO GRP LTD","Labeling","Approval"
"04/14/2014","TARCEVANDA   #021743","SUPPL-19","ERLOTINIB HYDROCHLORIDE","OSI PHARMS","Labeling","Approval"
"04/14/2014","SELZENTRYNDA   #022128","SUPPL-13","MARAVIROC","VIIV HLTHCARE","Manufacturing (CMC)","Approval"
"04/14/2014","DOXIL (LIPOSOMAL)NDA   #050718","SUPPL-47","DOXORUBICIN HYDROCHLORIDE","BAXTER HLTHCARE CORP","Manufacturing (CMC)","Approval"
"04/14/2014","SUMATRIPTAN SUCCINATEANDA  #203322","ORIG-1","SUMATRIPTAN SUCCINATE","MYLAN LABS LTD","","Approval"
"04/14/2014","MINASTRIN 24 FENDA   #203667","SUPPL-3","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","APIL","Manufacturing (CMC)","Approval"
"04/14/2014","DIAZEPAMANDA  #204433","ORIG-1","DIAZEPAM","LANNETT CO INC","","Approval"
"04/14/2014","ZORVOLEXNDA   #204592","SUPPL-1","DICLOFENAC","ZYLA","Manufacturing (CMC)","Approval"
"04/15/2014","EXCEDRIN (MIGRAINE)NDA   #020802","SUPPL-22","ACETAMINOPHEN; ASPIRIN; CAFFEINE","GLAXOSMITHKLINE CONS","Labeling","Approval"
"04/15/2014","NEURONTINNDA   #021129","SUPPL-41","GABAPENTIN","PARKE DAVIS","Manufacturing (CMC)","Approval"
"04/15/2014","ELIGARDNDA   #021379","SUPPL-28","LEUPROLIDE ACETATE","TOLMAR THERAP","Manufacturing (CMC)","Approval"
"04/15/2014","FEXOFENADINE HYDROCHLORIDE AND PSEUDOEPHEDRINE HYDROCHLORIDEANDA  #091003","ORIG-1","FEXOFENADINE HYDROCHLORIDE; PSEUDOEPHEDRINE HYDROCHLORIDE","TEVA PHARMS USA","","Tentative Approval"
"04/15/2014","ESZOPICLONEANDA  #091024","ORIG-1","ESZOPICLONE","DR REDDYS LABS LTD","","Approval"
"04/15/2014","ESZOPICLONEANDA  #091153","ORIG-1","ESZOPICLONE","HIKMA","","Approval"
"04/15/2014","ESZOPICLONEANDA  #091166","ORIG-1","ESZOPICLONE","GLENMARK GENERICS","","Approval"
"04/15/2014","NULOJIXBLA   #125288","SUPPL-59","BELATACEPT","BRISTOL MYERS SQUIBB","","Approval"
"04/15/2014","TANZEUMBLA   #125431","ORIG-1","ALBIGLUTIDE","GLAXOSMITHKLINE LLC","","Approval"
"04/15/2014","SITAGLIPTIN PHOSPHATEANDA  #202327","ORIG-1","SITAGLIPTIN PHOSPHATE","WATSON LABS INC","","Tentative Approval"
"04/15/2014","RAMIPRILANDA  #202392","ORIG-1","RAMIPRIL","ACCORD HLTHCARE","","Approval"
"04/16/2014","DOLOPHINE HYDROCHLORIDENDA   #006134","SUPPL-35","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"04/16/2014","MS CONTINNDA   #019516","SUPPL-42","MORPHINE SULFATE","PURDUE PHARMA LP","Labeling","Approval"
"04/16/2014","DURAGESIC-100NDA   #019813","SUPPL-63","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"04/16/2014","DURAGESIC-12NDA   #019813","SUPPL-63","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"04/16/2014","DURAGESIC-25NDA   #019813","SUPPL-63","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"04/16/2014","DURAGESIC-37NDA   #019813","SUPPL-63","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"04/16/2014","DURAGESIC-50NDA   #019813","SUPPL-63","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"04/16/2014","DURAGESIC-75NDA   #019813","SUPPL-63","FENTANYL","JANSSEN PHARMS","Labeling","Approval"
"04/16/2014","KADIANNDA   #020616","SUPPL-51","MORPHINE SULFATE","ALLERGAN","Labeling","Approval"
"04/16/2014","CELEXANDA   #020822","SUPPL-45","CITALOPRAM HYDROBROMIDE","ALLERGAN","Labeling","Approval"
"04/16/2014","ALLEGRA ALLERGYNDA   #020872","SUPPL-31","FEXOFENADINE HYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"04/16/2014","ALLEGRA HIVESNDA   #020872","SUPPL-31","FEXOFENADINE HYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"04/16/2014","CHILDREN'S ALLEGRA ALLERGYNDA   #020872","SUPPL-31","FEXOFENADINE HYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"04/16/2014","CHILDREN'S ALLEGRA HIVESNDA   #020872","SUPPL-31","FEXOFENADINE HYDROCHLORIDE","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"04/16/2014","PALLADONENDA   #021044","SUPPL-13","HYDROMORPHONE HYDROCHLORIDE","PURDUE PHARMA LP","Labeling","Approval"
"04/16/2014","EXALGONDA   #021217","SUPPL-13","HYDROMORPHONE HYDROCHLORIDE","SPECGX LLC","Labeling","Approval"
"04/16/2014","AVINZANDA   #021260","SUPPL-22","MORPHINE SULFATE","KING PHARMS LLC","Labeling","Approval"
"04/16/2014","BUTRANSNDA   #021306","SUPPL-18","BUPRENORPHINE","PURDUE PHARMA LP","Labeling","Approval"
"04/16/2014","OPANA ERNDA   #021610","SUPPL-18","OXYMORPHONE HYDROCHLORIDE","ENDO PHARMS","Labeling","Approval"
"04/16/2014","OXYCONTINNDA   #022272","SUPPL-22","OXYCODONE HYDROCHLORIDE","PURDUE PHARMA LP","Labeling","Approval"
"04/16/2014","EMBEDANDA   #022321","SUPPL-17","MORPHINE SULFATE; NALTREXONE HYDROCHLORIDE","ALPHARMA PHARMS","Labeling","Approval"
"04/16/2014","PRADAXANDA   #022512","SUPPL-20","DABIGATRAN ETEXILATE MESYLATE","BOEHRINGER INGELHEIM","Manufacturing (CMC)","Approval"
"04/16/2014","CEFADROXILANDA  #062695","SUPPL-10","CEFADROXIL/CEFADROXIL HEMIHYDRATE","TEVA","Labeling","Approval"
"04/16/2014","OXYMORPHONE HYDROCHLORIDEANDA  #079046","SUPPL-13","OXYMORPHONE HYDROCHLORIDE","ACTAVIS ELIZABETH","Labeling","Approval"
"04/16/2014","OXYMORPHONE HYDROCHLORIDEANDA  #079087","SUPPL-12","OXYMORPHONE HYDROCHLORIDE","IMPAX LABS","Labeling","Approval"
"04/16/2014","METHADONE HYDROCHLORIDEANDA  #087393","SUPPL-33","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"04/16/2014","METHADONE HYDROCHLORIDEANDA  #087997","SUPPL-24","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"04/16/2014","METHADONE HYDROCHLORIDE INTENSOLANDA  #089897","SUPPL-28","METHADONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"04/16/2014","METHADONE HYDROCHLORIDEANDA  #090707","SUPPL-3","METHADONE HYDROCHLORIDE","VISTAPHARM","Labeling","Approval"
"04/16/2014","NUCYNTA ERNDA   #200533","SUPPL-10","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Labeling","Approval"
"04/16/2014","OXYMORPHONE HYDROCHLORIDEANDA  #200822","SUPPL-1","OXYMORPHONE HYDROCHLORIDE","HIKMA","Labeling","Approval"
"04/16/2014","XULANEANDA  #200910","ORIG-1","ETHINYL ESTRADIOL; NORELGESTROMIN","MYLAN TECHNOLOGIES","","Approval"
"04/16/2014","OPANA ERNDA   #201655","SUPPL-12","OXYMORPHONE HYDROCHLORIDE","ENDO PHARMS","Labeling","Approval"
"04/16/2014","LO MINASTRIN FENDA   #204654","SUPPL-2","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","APIL","Manufacturing (CMC)","Approval"
