"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"01/15/2014","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-64","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"01/15/2014","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-64","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"01/15/2014","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-64","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"01/15/2014","HUMULIN 70/30BLA   #019717","SUPPL-124","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"01/15/2014","HUMULIN 70/30 PENBLA   #019717","SUPPL-124","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"01/15/2014","FEMARANDA   #020726","SUPPL-27","LETROZOLE","NOVARTIS PHARMS","Labeling","Approval"
"01/15/2014","XOPENEXNDA   #020837","SUPPL-40","LEVALBUTEROL HYDROCHLORIDE","OAK PHARMS INC","Labeling","Approval"
"01/15/2014","SUSTIVANDA   #020972","SUPPL-44","EFAVIRENZ","BRISTOL MYERS SQUIBB","Manufacturing (CMC)","Approval"
"01/15/2014","DACOGENNDA   #021790","SUPPL-17","DECITABINE","OTSUKA PHARM CO LTD","Manufacturing (CMC)","Approval"
"01/15/2014","SYMBICORTNDA   #021929","SUPPL-35","BUDESONIDE; FORMOTEROL FUMARATE DIHYDRATE","ASTRAZENECA","Manufacturing (CMC)","Approval"
"01/15/2014","AXIRONNDA   #022504","SUPPL-7","TESTOSTERONE","ELI LILLY AND CO","Manufacturing (CMC)","Approval"
"01/15/2014","ETHOSUXIMIDEANDA  #040253","SUPPL-3","ETHOSUXIMIDE","PHARM ASSOC","Labeling","Approval"
"01/15/2014","PHENYTOINANDA  #040342","SUPPL-6","PHENYTOIN","VISTAPHARM","Labeling","Approval"
"01/15/2014","PHENYTOINANDA  #040342","SUPPL-8","PHENYTOIN","VISTAPHARM","Labeling","Approval"
"01/15/2014","PHENYTOINANDA  #040342","SUPPL-9","PHENYTOIN","VISTAPHARM","Labeling","Approval"
"01/15/2014","POLYMYXIN B SULFATEANDA  #202766","ORIG-1","POLYMYXIN B SULFATE","XELLIA PHARMS APS","","Approval"
"01/16/2014","TEGRETOLNDA   #016608","SUPPL-103","CARBAMAZEPINE","NOVARTIS","Labeling","Approval"
"01/16/2014","TEGRETOLNDA   #018281","SUPPL-51","CARBAMAZEPINE","NOVARTIS","Labeling","Approval"
"01/16/2014","ACETAMINOPHENNDA   #018337","SUPPL-32","ACETAMINOPHEN","TARO PHARM INDS LTD","Labeling","Approval"
"01/16/2014","INFANTS' FEVERALLNDA   #018337","SUPPL-32","ACETAMINOPHEN","TARO PHARM INDS LTD","Labeling","Approval"
"01/16/2014","TEGRETOLNDA   #018927","SUPPL-44","CARBAMAZEPINE","NOVARTIS","Labeling","Approval"
"01/16/2014","TEGRETOL-XRNDA   #020234","SUPPL-35","CARBAMAZEPINE","NOVARTIS","Labeling","Approval"
"01/16/2014","ANDRODERMNDA   #020489","SUPPL-30","TESTOSTERONE","ALLERGAN","Manufacturing (CMC)","Approval"
"01/16/2014","COMTANNDA   #020796","SUPPL-21","ENTACAPONE","ORION PHARMA","Manufacturing (CMC)","Approval"
"01/16/2014","PRECEDEXNDA   #021038","SUPPL-25","DEXMEDETOMIDINE HYDROCHLORIDE","HOSPIRA","Manufacturing (CMC)","Approval"
"01/16/2014","STALEVO 100NDA   #021485","SUPPL-30","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"01/16/2014","STALEVO 125NDA   #021485","SUPPL-30","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"01/16/2014","STALEVO 150NDA   #021485","SUPPL-30","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"01/16/2014","STALEVO 200NDA   #021485","SUPPL-30","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"01/16/2014","STALEVO 50NDA   #021485","SUPPL-30","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"01/16/2014","STALEVO 75NDA   #021485","SUPPL-30","CARBIDOPA; ENTACAPONE; LEVODOPA","ORION PHARMA","Manufacturing (CMC)","Approval"
"01/16/2014","EOVISTNDA   #022090","SUPPL-10","GADOXETATE DISODIUM","BAYER HLTHCARE","Manufacturing (CMC)","Approval"
"01/16/2014","VIMPATNDA   #022253","SUPPL-23","LACOSAMIDE","UCB INC","Labeling","Approval"
"01/16/2014","VIMPATNDA   #022254","SUPPL-15","LACOSAMIDE","UCB INC","Labeling","Approval"
"01/16/2014","VIMPATNDA   #022255","SUPPL-9","LACOSAMIDE","UCB INC","Labeling","Approval"
"01/16/2014","NUCYNTANDA   #022304","SUPPL-13","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Manufacturing (CMC)","Approval"
"01/16/2014","ARGATROBAN IN SODIUM CHLORIDENDA   #022434","SUPPL-5","ARGATROBAN","EAGLE PHARMS","Manufacturing (CMC)","Approval"
"01/16/2014","PHENYTOINANDA  #040521","SUPPL-3","PHENYTOIN","TARO","Labeling","Approval"
"01/16/2014","PHENYTOINANDA  #040521","SUPPL-4","PHENYTOIN","TARO","Labeling","Approval"
"01/16/2014","PHENYTOINANDA  #040521","SUPPL-5","PHENYTOIN","TARO","Labeling","Approval"
"01/16/2014","PHENYTOINANDA  #040610","SUPPL-3","PHENYTOIN","VISTAPHARM","Labeling","Approval"
"01/16/2014","PHENYTOINANDA  #040610","SUPPL-4","PHENYTOIN","VISTAPHARM","Labeling","Approval"
"01/16/2014","PHENYTOINANDA  #040610","SUPPL-5","PHENYTOIN","VISTAPHARM","Labeling","Approval"
"01/16/2014","RESTASISNDA   #050790","SUPPL-22","CYCLOSPORINE","ALLERGAN","Manufacturing (CMC)","Approval"
"01/16/2014","RESTASIS MULTIDOSENDA   #050790","SUPPL-22","CYCLOSPORINE","ALLERGAN","Manufacturing (CMC)","Approval"
"01/16/2014","ZARONTINANDA  #080258","SUPPL-29","ETHOSUXIMIDE","PARKE-DAVIS","Labeling","Approval"
"01/16/2014","ZARONTINANDA  #080258","SUPPL-31","ETHOSUXIMIDE","PARKE-DAVIS","Labeling","Approval"
"01/16/2014","METHYLPHENIDATE HYDROCHLORIDEANDA  #090710","SUPPL-7","METHYLPHENIDATE HYDROCHLORIDE","SUN PHARM INDS INC","Labeling","Approval"
"01/16/2014","NUCYNTA ERNDA   #200533","SUPPL-7","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Manufacturing (CMC)","Approval"
"01/16/2014","OXAYDONDA   #202080","SUPPL-2","OXYCODONE HYDROCHLORIDE","ZYLA","Labeling","Approval"
"01/16/2014","SUPRAXNDA   #202091","SUPPL-1","CEFIXIME","LUPIN LTD","Manufacturing (CMC)","Approval"
