"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"07/03/2013","GEODONNDA   #020825","SUPPL-41","ZIPRASIDONE HYDROCHLORIDE","PFIZER","Labeling","Approval"
"07/03/2013","GEODONNDA   #020919","SUPPL-27","ZIPRASIDONE MESYLATE","PFIZER","Labeling","Approval"
"07/03/2013","BENICARNDA   #021286","SUPPL-27","OLMESARTAN MEDOXOMIL","DAIICHI SANKYO","Labeling","Approval"
"07/03/2013","OXYTROLNDA   #021351","SUPPL-7","OXYBUTYNIN","ALLERGAN","Manufacturing (CMC)","Approval"
"07/03/2013","GEODONNDA   #021483","SUPPL-7","ZIPRASIDONE HYDROCHLORIDE","PFIZER INC","Labeling","Approval"
"07/03/2013","BENICAR HCTNDA   #021532","SUPPL-22","HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL","DAIICHI SANKYO","Labeling","Approval"
"07/03/2013","AZORNDA   #022100","SUPPL-22","AMLODIPINE BESYLATE; OLMESARTAN MEDOXOMIL","DAIICHI SANKYO","Labeling","Approval"
"07/03/2013","CAPRELSANDA   #022405","SUPPL-4","VANDETANIB","GENZYME CORP","Labeling","Approval"
"07/03/2013","GABAPENTINANDA  #076672","ORIG-1","GABAPENTIN","TARO","","Approval"
"07/03/2013","PROLIABLA   #125320","SUPPL-113","DENOSUMAB","AMGEN","","Approval"
"07/03/2013","XGEVABLA   #125320","SUPPL-113","DENOSUMAB","AMGEN","","Approval"
"07/03/2013","TRIBENZORNDA   #200175","SUPPL-14","AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL","DAIICHI SANKYO","Manufacturing (CMC)","Approval"
"07/03/2013","TRIBENZORNDA   #200175","SUPPL-15","AMLODIPINE BESYLATE; HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL","DAIICHI SANKYO","Labeling","Approval"
"07/03/2013","ZELBORAFNDA   #202429","SUPPL-2","VEMURAFENIB","HOFFMANN LA ROCHE","Labeling","Approval"
"07/03/2013","ZELBORAFNDA   #202429","SUPPL-3","VEMURAFENIB","HOFFMANN LA ROCHE","Labeling","Approval"
"07/03/2013","ZUBSOLVNDA   #204242","ORIG-1","BUPRENORPHINE HYDROCHLORIDE; NALOXONE HYDROCHLORIDE","OREXO US INC","Type 5 - New Formulation or New Manufacturer","Approval"
"07/05/2013","DILAUDIDNDA   #019892","SUPPL-23","HYDROMORPHONE HYDROCHLORIDE","RHODES PHARMS","Manufacturing (CMC)","Approval"
"07/05/2013","SARAFEMNDA   #021860","SUPPL-6","FLUOXETINE HYDROCHLORIDE","APIL","Labeling","Approval"
"07/05/2013","SARAFEMNDA   #021860","SUPPL-7","FLUOXETINE HYDROCHLORIDE","APIL","Labeling","Approval"
"07/05/2013","SARAFEMNDA   #021860","SUPPL-8","FLUOXETINE HYDROCHLORIDE","APIL","Labeling","Approval"
"07/05/2013","SARAFEMNDA   #021860","SUPPL-9","FLUOXETINE HYDROCHLORIDE","APIL","Labeling","Approval"
"07/05/2013","DONEPEZIL HYDROCHLORIDEANDA  #202114","ORIG-1","DONEPEZIL HYDROCHLORIDE","CSPC OUYI","","Approval"
"07/05/2013","CARBON DIOXIDE, USPNDA   #205764","ORIG-1","CARBON DIOXIDE","LINDE NORTH AMERICA INC","Medical Gas","Approval"
"07/05/2013","MEDICAL AIR, USPNDA   #205765","ORIG-1","MEDICAL AIR","LINDE NORTH AMERICA INC","Medical Gas","Approval"
"07/05/2013","NITROGEN, NFNDA   #205766","ORIG-1","NITROGEN","LINDE NORTH AMERICA INC","Medical Gas","Approval"
"07/05/2013","OXYGEN, USPNDA   #205767","ORIG-1","OXYGEN","LINDE NORTH AMERICA INC","Medical Gas","Approval"
"07/05/2013","CARBON DIOXIDE, USPNDA   #205815","ORIG-1","CARBON DIOXIDE","LINDE MERCHANT PRODUCTIONS INC","Medical Gas","Approval"
"07/05/2013","NITROGEN, NFNDA   #205816","ORIG-1","NITROGEN","LINDE GAS PUERTO RICO INC","Medical Gas","Approval"
"07/05/2013","OXYGEN, USPNDA   #205817","ORIG-1","OXYGEN","LINDE NORTH AMERICA INC","Medical Gas","Approval"
"07/05/2013","OXYGEN, USPNDA   #205818","ORIG-1","OXYGEN","LINDE GAS PUERTO RICO INC","Medical Gas","Approval"
"07/08/2013","TRUVADANDA   #021752","SUPPL-39","EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","GILEAD","Manufacturing (CMC)","Approval"
"07/08/2013","INTELENCENDA   #022187","SUPPL-15","ETRAVIRINE","JANSSEN R AND D","Manufacturing (CMC)","Approval"
"07/08/2013","CYCLOSPORINEANDA  #065017","SUPPL-20","CYCLOSPORINE","SANDOZ","Labeling","Approval"
"07/08/2013","AMOXICILLIN AND CLAVULANATE POTASSIUMANDA  #065096","SUPPL-27","AMOXICILLIN; CLAVULANATE POTASSIUM","TEVA PHARMS USA","Labeling","Approval"
"07/08/2013","AMOXICILLIN AND CLAVULANATE POTASSIUMANDA  #065101","SUPPL-26","AMOXICILLIN; CLAVULANATE POTASSIUM","TEVA","Labeling","Approval"
"07/08/2013","AMOXICILLIN AND CLAVULANATE POTASSIUMANDA  #065205","SUPPL-15","AMOXICILLIN; CLAVULANATE POTASSIUM","TEVA","Labeling","Approval"
"07/08/2013","CEVIMELINE HYDROCHLORIDEANDA  #091591","ORIG-1","CEVIMELINE HYDROCHLORIDE","HIKMA","","Approval"
"07/09/2013","DIPRIVANNDA   #019627","SUPPL-60","PROPOFOL","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"07/09/2013","CIPRO HCNDA   #020805","SUPPL-10","CIPROFLOXACIN HYDROCHLORIDE; HYDROCORTISONE","NOVARTIS","Manufacturing (CMC)","Approval"
"07/09/2013","OVIDRELBLA   #021149","SUPPL-17","CHORIOGONADOTROPIN ALFA","EMD SERONO","","Approval"
"07/09/2013","SUSTIVANDA   #021360","SUPPL-32","EFAVIRENZ","BRISTOL MYERS SQUIBB","Manufacturing (CMC)","Approval"
"07/09/2013","SYNERANDA   #021623","SUPPL-22","LIDOCAINE; TETRACAINE","GALEN SPECIALTY","Manufacturing (CMC)","Approval"
"07/09/2013","EPITOLANDA  #070541","SUPPL-49","CARBAMAZEPINE","TEVA","Manufacturing (CMC)","Approval"
"07/09/2013","AMLODIPINE BESYLATEANDA  #078925","SUPPL-2","AMLODIPINE BESYLATE","ALKEM","Manufacturing (CMC)","Approval"
"07/09/2013","METHYLPHENIDATE HYDROCHLORIDEANDA  #091695","ORIG-1","METHYLPHENIDATE HYDROCHLORIDE","LANNETT CO INC","","Approval"
"07/09/2013","DELZICOLNDA   #204412","SUPPL-1","MESALAMINE","APIL","Manufacturing (CMC)","Approval"
"07/10/2013","MONISTAT 7NDA   #017450","SUPPL-63","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","MONISTAT 7NDA   #018520","SUPPL-24","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","MONISTAT 3NDA   #018888","SUPPL-15","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","LUPRON DEPOTNDA   #019732","SUPPL-40","LEUPROLIDE ACETATE","ABBVIE ENDOCRINE INC","Labeling","Approval"
"07/10/2013","MONISTAT 7 COMBINATION PACKNDA   #020288","SUPPL-17","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","LUPRON DEPOTNDA   #020517","SUPPL-35","LEUPROLIDE ACETATE","ABBVIE ENDOCRINE INC","Labeling","Approval"
"07/10/2013","MONISTAT 3 COMBINATION PACKNDA   #020670","SUPPL-22","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","MONISTAT 3NDA   #020827","SUPPL-21","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","MONISTAT DUAL- PAKNDA   #020968","SUPPL-3","MICONAZOLE NITRATE","PERSONAL PRODS","Manufacturing (CMC)","Approval"
"07/10/2013","MONISTAT 3 COMBINATION PACKNDA   #021261","SUPPL-14","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","MONISTAT 3 COMBINATION PACK (PREFILLED)NDA   #021261","SUPPL-14","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","MONISTAT 1 COMBINATION PACKNDA   #021308","SUPPL-19","MICONAZOLE NITRATE","MEDTECH PRODUCTS","Manufacturing (CMC)","Approval"
"07/10/2013","OXYTROLNDA   #021351","SUPPL-12","OXYBUTYNIN","ALLERGAN","Manufacturing (CMC)","Approval"
"07/10/2013","LUVOXNDA   #021519","SUPPL-6","FLUVOXAMINE MALEATE","ANI PHARMS","Manufacturing (CMC)","Approval"
"07/10/2013","DURAPREPNDA   #021586","SUPPL-4","IODINE POVACRYLEX; ISOPROPYL ALCOHOL","3M","Manufacturing (CMC)","Approval"
"07/10/2013","EXPARELNDA   #022496","SUPPL-4","BUPIVACAINE","PACIRA PHARMS INC","Manufacturing (CMC)","Approval"
"07/10/2013","GABAPENTINANDA  #075435","SUPPL-18","GABAPENTIN","TEVA PHARMS","Labeling","Approval"
"07/10/2013","MORPHINE SULFATENDA   #201517","SUPPL-5","MORPHINE SULFATE","LANNETT CO INC","Manufacturing (CMC)","Approval"
"07/10/2013","STENDRANDA   #202276","SUPPL-4","AVANAFIL","METUCHEN PHARMS","Manufacturing (CMC)","Approval"
"07/10/2013","KHEDEZLANDA   #204683","ORIG-1","DESVENLAFAXINE","OSMOTICA PHARM CORP","Type 5 - New Formulation or New Manufacturer","Approval"
"07/11/2013","FEMARANDA   #020726","SUPPL-25","LETROZOLE","NOVARTIS PHARMS","Manufacturing (CMC)","Approval"
"07/11/2013","KETEKNDA   #021144","SUPPL-16","TELITHROMYCIN","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"07/11/2013","TIROSINTNDA   #021924","SUPPL-10","LEVOTHYROXINE SODIUM","INSTITUT BIOCHIMIQUE","Manufacturing (CMC)","Approval"
"07/11/2013","NUCYNTANDA   #022304","SUPPL-7","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Labeling","Approval"
"07/11/2013","NUCYNTANDA   #022304","SUPPL-8","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Labeling","Approval"
"07/11/2013","NUCYNTANDA   #022304","SUPPL-9","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Labeling","Approval"
"07/11/2013","NUCYNTANDA   #022304","SUPPL-11","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Labeling","Approval"
"07/11/2013","NUCYNTANDA   #022304","SUPPL-12","TAPENTADOL HYDROCHLORIDE","COLLEGIUM PHARM INC","Labeling","Approval"
"07/11/2013","CLARITHROMYCINANDA  #065174","SUPPL-9","CLARITHROMYCIN","SUN PHARM INDS LTD","Labeling","Approval"
"07/11/2013","AZITHROMYCINANDA  #065246","SUPPL-16","AZITHROMYCIN","PLIVA","Labeling","Approval"
"07/11/2013","CLARITHROMYCINANDA  #065382","SUPPL-4","CLARITHROMYCIN","SUN PHARM INDS LTD","Labeling","Approval"
"07/11/2013","STRONTIUM CHLORIDE SR-89ANDA  #075941","SUPPL-11","STRONTIUM CHLORIDE SR-89","Q BIOMED","Manufacturing (CMC)","Approval"
"07/11/2013","REPAGLINIDEANDA  #077571","ORIG-1","REPAGLINIDE","SUN PHARM INDS INC","","Approval"
"07/11/2013","EPLERENONEANDA  #078482","SUPPL-3","EPLERENONE","COREPHARMA","Labeling","Approval"
"07/11/2013","OXYMORPHONE HYDROCHLORIDEANDA  #079046","ORIG-2","OXYMORPHONE HYDROCHLORIDE","ACTAVIS ELIZABETH","","Approval"
"07/11/2013","ALFUZOSIN HYDROCHLORIDEANDA  #079054","SUPPL-3","ALFUZOSIN HYDROCHLORIDE","TORRENT PHARMS","Labeling","Approval"
"07/11/2013","OXYCODONE AND ACETAMINOPHENANDA  #090733","ORIG-1","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","VINTAGE PHARMS","","Approval"
"07/11/2013","OXYCODONE AND ACETAMINOPHENANDA  #090734","ORIG-1","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","VINTAGE PHARMS","","Approval"
"07/11/2013","HYDROXYZINE PAMOATEANDA  #201507","SUPPL-1","HYDROXYZINE PAMOATE","HERITAGE PHARMA","Manufacturing (CMC)","Approval"
"07/11/2013","SUPRENZANDA   #202088","SUPPL-6","PHENTERMINE HYDROCHLORIDE","CITIUS PHARMS","Labeling","Approval"
"07/11/2013","QUININE SULFATEANDA  #202581","SUPPL-3","QUININE SULFATE","MYLAN PHARMS INC","Labeling","Approval"
"07/11/2013","DECITABINEANDA  #203131","ORIG-1","DECITABINE","DR REDDYS","","Approval"
"07/11/2013","MINASTRIN 24 FENDA   #203667","SUPPL-2","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","APIL","Labeling","Approval"
"07/12/2013","BACTRIMNDA   #017377","SUPPL-68","SULFAMETHOXAZOLE; TRIMETHOPRIM","SUN PHARM INDUSTRIES","Labeling","Approval"
"07/12/2013","BACTRIMNDA   #017377","SUPPL-73","SULFAMETHOXAZOLE; TRIMETHOPRIM","SUN PHARM INDUSTRIES","Labeling","Approval"
"07/12/2013","BACTRIM DSNDA   #017377","SUPPL-68","SULFAMETHOXAZOLE; TRIMETHOPRIM","SUN PHARM INDUSTRIES","Labeling","Approval"
"07/12/2013","BACTRIM DSNDA   #017377","SUPPL-73","SULFAMETHOXAZOLE; TRIMETHOPRIM","SUN PHARM INDUSTRIES","Labeling","Approval"
"07/12/2013","TRI-LUMANDA   #021112","SUPPL-7","FLUOCINOLONE ACETONIDE; HYDROQUINONE; TRETINOIN","GALDERMA LABS LP","Manufacturing (CMC)","Approval"
"07/12/2013","FANAPTNDA   #022192","SUPPL-10","ILOPERIDONE","VANDA PHARMS INC","Manufacturing (CMC)","Approval"
"07/12/2013","RAPAFLONDA   #022206","SUPPL-12","SILODOSIN","ALLERGAN","Labeling","Approval"
"07/12/2013","AZACTAM IN PLASTIC CONTAINERNDA   #050632","SUPPL-16","AZTREONAM","BRISTOL MYERS SQUIBB","Manufacturing (CMC)","Approval"
"07/12/2013","FOLIC ACIDANDA  #091145","ORIG-1","FOLIC ACID","QINGDAO BAHEAL PHARM","","Approval"
"07/12/2013","DESOGESTREL AND ETHINYL ESTRADIOLANDA  #091234","ORIG-1","DESOGESTREL; ETHINYL ESTRADIOL","NOVAST LABS","","Approval"
"07/12/2013","LATUDANDA   #200603","SUPPL-15","LURASIDONE HYDROCHLORIDE","SUNOVION PHARMS INC","Manufacturing (CMC)","Approval"
"07/12/2013","GILOTRIFNDA   #201292","ORIG-1","AFATINIB DIMALEATE","BOEHRINGER INGELHEIM","Type 1 - New Molecular Entity","Approval"
"07/12/2013","OXYCODONE HYDROCHLORIDEANDA  #203208","ORIG-1","OXYCODONE HYDROCHLORIDE","HIKMA","","Approval"
"07/12/2013","GABAPENTINANDA  #203244","ORIG-1","GABAPENTIN","ACI HEALTHCARE LTD","","Approval"
"07/13/2013","INFUVITE ADULTNDA   #021163","SUPPL-26","ALPHA-TOCOPHEROL ACETATE; ASCORBIC ACID; BIOTIN; CHOLECALCIFEROL; CYANOCOBALAMIN; DEXPANTHENOL; FOLIC ACID; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; RIBOFLAVIN 5'-PHOSPHATE SODIUM; THIAMINE HYDROCHLORIDE; VITAMIN A PALMITATE; VITAMIN K","SANDOZ CANADA INC","Manufacturing (CMC)","Approval"
"07/13/2013","MEDICAL AIR, USPNDA   #205796","ORIG-1","MEDICAL AIR","MACHINE & WELDING SUPPLY CO","Medical Gas","Approval"
"07/13/2013","OXYGEN, USPNDA   #205827","ORIG-1","OXYGEN","AIR LIQUIDE AMERICA LP","Medical Gas","Approval"
"07/13/2013","MEDICAL AIR, USPNDA   #205828","ORIG-1","MEDICAL AIR","AIR LIQUIDE AMERICA LP","Medical Gas","Approval"
"07/13/2013","NITROGEN, NFNDA   #205829","ORIG-1","NITROGEN","AIR LIQUIDE AMERICA LP","Medical Gas","Approval"
"07/14/2013","MEDICAL AIR, USPNDA   #205803","ORIG-1","MEDICAL AIR","WYNN L MADER, INDUSTRIAL GAS DISTRIBUTORS","Medical Gas","Approval"
"07/14/2013","MEDICAL AIR, USPNDA   #205804","ORIG-1","MEDICAL AIR","PURITY CYLINDER GASES, INC","Medical Gas","Approval"
"07/14/2013","NITROGEN, NFNDA   #205805","ORIG-1","NITROGEN","NORCO INC","Medical Gas","Approval"
"07/14/2013","MEDICAL AIR, USPNDA   #205809","ORIG-1","MEDICAL AIR","WESTAIR GASES & EQUIPMENT INC","Medical Gas","Approval"
"07/14/2013","HELIUM, USPNDA   #205819","ORIG-1","HELIUM","NORCO INC","Medical Gas","Approval"
"07/14/2013","OXYGEN, USPNDA   #205820","ORIG-1","OXYGEN","NORCO INC","Medical Gas","Approval"
"07/14/2013","MEDICAL AIR, USPNDA   #205821","ORIG-1","MEDICAL AIR","SCOTT-GROSS COMPANY","Medical Gas","Approval"
"07/15/2013","CORGARDNDA   #018063","SUPPL-63","NADOLOL","US WORLDMEDS LLC","Labeling","Approval"
"07/15/2013","CORZIDENDA   #018647","SUPPL-25","BENDROFLUMETHIAZIDE; NADOLOL","KING PHARMS LLC","Labeling","Approval"
"07/15/2013","HEPARIN SODIUM 1,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 10,000 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 12,500 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 2,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.45% IN PLASTIC CONTAINERNDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 25,000 UNITS IN SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.45%NDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","HEPARIN SODIUM 5,000 UNITS IN SODIUM CHLORIDE 0.9%NDA   #018916","SUPPL-62","HEPARIN SODIUM","HOSPIRA","Manufacturing (CMC)","Approval"
"07/15/2013","FEMHRTNDA   #021065","SUPPL-22","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","APIL","Manufacturing (CMC)","Approval"
"07/15/2013","MIRAPEX ERNDA   #022421","SUPPL-8","PRAMIPEXOLE DIHYDROCHLORIDE","BOEHRINGER INGELHEIM","Manufacturing (CMC)","Approval"
"07/15/2013","AMPICILLIN AND SULBACTAMANDA  #065316","SUPPL-5","AMPICILLIN SODIUM; SULBACTAM SODIUM","PHARM ASSOC","Labeling","Approval"
"07/15/2013","AMPICILLIN AND SULBACTAMANDA  #065316","SUPPL-6","AMPICILLIN SODIUM; SULBACTAM SODIUM","PHARM ASSOC","Labeling","Approval"
"07/15/2013","ALENDRONATE SODIUMANDA  #075710","SUPPL-9","ALENDRONATE SODIUM","IMPAX LABS INC","Manufacturing (CMC)","Approval"
"07/15/2013","OXYMORPHONE HYDROCHLORIDEANDA  #200822","ORIG-1","OXYMORPHONE HYDROCHLORIDE","HIKMA","","Approval"
"07/15/2013","LAMOTRIGINEANDA  #200828","ORIG-1","LAMOTRIGINE","IMPAX LABS INC","","Approval"
"07/15/2013","OXYCODONE AND ACETAMINOPHENANDA  #201972","ORIG-1","ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE","AUROLIFE PHARMA LLC","","Approval"
"07/15/2013","OXYCODONE HYDROCHLORIDEANDA  #204037","ORIG-1","OXYCODONE HYDROCHLORIDE","HIKMA","","Approval"
"07/15/2013","MEDICAL AIR, USPNDA   #205826","ORIG-1","MEDICAL AIR","DUPUY OXYGEN","Medical Gas","Approval"
"07/16/2013","ELOXATINNDA   #021759","SUPPL-16","OXALIPLATIN","SANOFI AVENTIS US","Labeling","Approval"
"07/16/2013","ELSPARBLA   #101063","SUPPL-5169","ASPARAGINASE","MERCK","","Approval"
"07/16/2013","ELIQUISNDA   #202155","SUPPL-1","APIXABAN","BRISTOL MYERS SQUIBB","Manufacturing (CMC)","Approval"
"07/16/2013","ACAMPROSATE CALCIUMANDA  #202229","ORIG-1","ACAMPROSATE CALCIUM","GLENMARK GENERICS","","Approval"
"07/16/2013","NITROGEN, NFNDA   #205839","ORIG-1","NITROGEN","AIRGAS MERCHANTS GASES LLC","Medical Gas","Approval"
"07/16/2013","OXYGEN, USPNDA   #205840","ORIG-1","OXYGEN","AIRGAS MERCHANTS GASES LLC","Medical Gas","Approval"
"07/17/2013","AGRYLINNDA   #020333","SUPPL-20","ANAGRELIDE HYDROCHLORIDE","SHIRE LLC","Labeling","Approval"
"07/17/2013","RANITIDINE HYDROCHLORIDEANDA  #091534","SUPPL-1","RANITIDINE HYDROCHLORIDE","ZYDUS PHARMS USA INC","Labeling","Approval"
"07/17/2013","REPAGLINIDEANDA  #201189","ORIG-1","REPAGLINIDE","PADDOCK LLC","","Approval"
"07/17/2013","TRETINOINANDA  #202026","ORIG-1","TRETINOIN","MYLAN","","Approval"
"07/17/2013","TRETINOINANDA  #202567","ORIG-1","TRETINOIN","MYLAN","","Approval"
"07/18/2013","AZULFIDINENDA   #007073","SUPPL-126","SULFASALAZINE","PHARMACIA AND UPJOHN","Labeling","Approval"
"07/18/2013","AZULFIDINE EN-TABSNDA   #007073","SUPPL-126","SULFASALAZINE","PHARMACIA AND UPJOHN","Labeling","Approval"
"07/18/2013","MEDROLNDA   #011153","SUPPL-71","METHYLPREDNISOLONE","PHARMACIA AND UPJOHN","Manufacturing (CMC)","Approval"
"07/18/2013","HEPARIN SODIUMNDA   #017651","SUPPL-60","HEPARIN SODIUM","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
