"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"10/02/2015","INFUVITE ADULTNDA   #021163","SUPPL-30","ALPHA-TOCOPHEROL ACETATE; ASCORBIC ACID; BIOTIN; CHOLECALCIFEROL; CYANOCOBALAMIN; DEXPANTHENOL; FOLIC ACID; NIACINAMIDE; PYRIDOXINE HYDROCHLORIDE; RIBOFLAVIN 5'-PHOSPHATE SODIUM; THIAMINE HYDROCHLORIDE; VITAMIN A PALMITATE; VITAMIN K","SANDOZ CANADA INC","Manufacturing (CMC)","Approval"
"10/02/2015","COREG CRNDA   #022012","SUPPL-21","CARVEDILOL PHOSPHATE","SMITHKLINE BEECHAM","Labeling","Approval"
"10/02/2015","LETAIRISNDA   #022081","SUPPL-33","AMBRISENTAN","GILEAD","Efficacy","Approval"
"10/02/2015","IBUPROFENANDA  #072249","SUPPL-3","IBUPROFEN","VINTAGE PHARMS","Labeling","Approval"
"10/02/2015","NIFEDIPINEANDA  #074045","SUPPL-6","NIFEDIPINE","LEADING PHARMA LLC","Manufacturing (CMC)","Approval"
"10/02/2015","GLYBURIDE (MICRONIZED)ANDA  #074792","SUPPL-14","GLYBURIDE","MYLAN","Labeling","Approval"
"10/02/2015","AMLODIPINE BESYLATEANDA  #077073","SUPPL-6","AMLODIPINE BESYLATE","CIPLA","Labeling","Approval"
"10/02/2015","PREDNICARBATEANDA  #077287","SUPPL-3","PREDNICARBATE","FOUGERA PHARMS","Labeling","Approval"
"10/02/2015","SERTRALINE HYDROCHLORIDEANDA  #077713","SUPPL-4","SERTRALINE HYDROCHLORIDE","FOSUN PHARMA","Labeling","Approval"
"10/02/2015","SERTRALINE HYDROCHLORIDEANDA  #077713","SUPPL-5","SERTRALINE HYDROCHLORIDE","FOSUN PHARMA","Labeling","Approval"
"10/02/2015","GLIPIZIDE AND METFORMIN HYDROCHLORIDEANDA  #078083","SUPPL-3","GLIPIZIDE; METFORMIN HYDROCHLORIDE","MYLAN","Labeling","Approval"
"10/02/2015","GLIPIZIDE AND METFORMIN HYDROCHLORIDEANDA  #078083","SUPPL-5","GLIPIZIDE; METFORMIN HYDROCHLORIDE","MYLAN","Labeling","Approval"
"10/02/2015","VENLAFAXINE HYDROCHLORIDEANDA  #078789","SUPPL-6","VENLAFAXINE HYDROCHLORIDE","MYLAN","Labeling","Approval"
"10/02/2015","LEVETIRACETAMANDA  #090767","SUPPL-1","LEVETIRACETAM","ACIC PHARMS","Labeling","Approval"
"10/02/2015","LEVETIRACETAMANDA  #090767","SUPPL-3","LEVETIRACETAM","ACIC PHARMS","Labeling","Approval"
"10/02/2015","LEVETIRACETAMANDA  #090767","SUPPL-4","LEVETIRACETAM","ACIC PHARMS","Labeling","Approval"
"10/02/2015","LEVETIRACETAMANDA  #090767","SUPPL-5","LEVETIRACETAM","ACIC PHARMS","Labeling","Approval"
"10/02/2015","LEVETIRACETAMANDA  #090767","SUPPL-6","LEVETIRACETAM","ACIC PHARMS","Labeling","Approval"
"10/02/2015","REMICADEBLA   #103772","SUPPL-5373","INFLIXIMAB","CENTOCOR INC","","Approval"
"10/02/2015","KEYTRUDABLA   #125514","SUPPL-5","PEMBROLIZUMAB","MERCK SHARP DOHME","","Approval"
"10/02/2015","TOBI PODHALERNDA   #201688","SUPPL-6","TOBRAMYCIN","MYLAN SPECIALITY LP","Labeling","Approval"
"10/02/2015","VASCEPANDA   #202057","SUPPL-14","ICOSAPENT ETHYL","AMARIN PHARMS","Manufacturing (CMC)","Approval"
"10/02/2015","MORPHABOND ERNDA   #206544","ORIG-1","MORPHINE SULFATE","DAIICHI SANKYO INC","Type 5 - New Formulation or New Manufacturer","Approval"
"10/05/2015","IC-GREENNDA   #011525","SUPPL-27","INDOCYANINE GREEN","AKORN","Labeling","Approval"
"10/05/2015","GLUCOTROL XLNDA   #020329","SUPPL-29","GLIPIZIDE","PFIZER","Labeling","Approval"
"10/05/2015","PHENYTOIN SODIUMANDA  #040781","SUPPL-2","PHENYTOIN SODIUM","AM REGENT","Labeling","Approval"
"10/05/2015","PHENYTOIN SODIUMANDA  #040781","SUPPL-4","PHENYTOIN SODIUM","AM REGENT","Labeling","Approval"
"10/05/2015","PHENYTOIN SODIUMANDA  #040781","SUPPL-5","PHENYTOIN SODIUM","AM REGENT","Labeling","Approval"
"10/05/2015","TOBINDA   #050753","SUPPL-18","TOBRAMYCIN","MYLAN SPECIALITY LP","Labeling","Approval"
"10/05/2015","AMIODARONE HYDROCHLORIDEANDA  #075424","SUPPL-21","AMIODARONE HYDROCHLORIDE","TARO","Labeling","Approval"
"10/05/2015","AMIODARONE HYDROCHLORIDEANDA  #075424","SUPPL-22","AMIODARONE HYDROCHLORIDE","TARO","Labeling","Approval"
"10/05/2015","OLANZAPINE AND FLUOXETINE HYDROCHLORIDEANDA  #077742","SUPPL-9","FLUOXETINE HYDROCHLORIDE; OLANZAPINE","PAR PHARM","Labeling","Approval"
"10/05/2015","SIMVASTATINANDA  #077752","SUPPL-22","SIMVASTATIN","DR REDDYS LABS INC","Labeling","Approval"
"10/05/2015","SIMVASTATINANDA  #077837","SUPPL-35","SIMVASTATIN","ZYDUS PHARMS USA","Labeling","Approval"
"10/05/2015","NARATRIPTANANDA  #091326","SUPPL-3","NARATRIPTAN HYDROCHLORIDE","PADDOCK LLC","Labeling","Approval"
"10/05/2015","MYCOPHENOLATE MOFETILANDA  #200197","SUPPL-2","MYCOPHENOLATE MOFETIL","ALKEM LABS LTD","Labeling","Approval"
"10/05/2015","METHOTREXATE SODIUM PRESERVATIVE FREEANDA  #201529","SUPPL-3","METHOTREXATE SODIUM","MYLAN LABS LTD","Labeling","Approval"
"10/05/2015","METHOTREXATE SODIUM PRESERVATIVE FREEANDA  #201529","SUPPL-4","METHOTREXATE SODIUM","MYLAN LABS LTD","Labeling","Approval"
"10/05/2015","METHOTREXATE SODIUM PRESERVATIVE FREEANDA  #201530","SUPPL-3","METHOTREXATE SODIUM","MYLAN LABS LTD","Labeling","Approval"
"10/05/2015","INDOMETHACINANDA  #202706","ORIG-1","INDOMETHACIN","JUBILANT GENERICS","","Approval"
"10/05/2015","GATTEX KITNDA   #203441","SUPPL-6","TEDUGLUTIDE RECOMBINANT","NPS PHARMS INC","Manufacturing (CMC)","Approval"
"10/05/2015","OLYSIONDA   #205123","SUPPL-5","SIMEPREVIR SODIUM","JANSSEN PRODS","Efficacy","Approval"
"10/05/2015","OLYSIONDA   #205123","SUPPL-6","SIMEPREVIR SODIUM","JANSSEN PRODS","Efficacy","Approval"
"10/05/2015","ARISTADANDA   #207533","ORIG-1","ARIPIPRAZOLE LAUROXIL","ALKERMES INC","Type 1 - New Molecular Entity","Approval"
"10/06/2015","KENALOGNDA   #012104","SUPPL-36","TRIAMCINOLONE ACETONIDE","SUN PHARM INDS INC","Manufacturing (CMC)","Approval"
"10/06/2015","CISPLATINNDA   #018057","SUPPL-85","CISPLATIN","HQ SPCLT PHARMA","Manufacturing (CMC)","Approval"
"10/06/2015","PLATINOLNDA   #018057","SUPPL-85","CISPLATIN","HQ SPCLT PHARMA","Manufacturing (CMC)","Approval"
"10/06/2015","PLATINOL-AQNDA   #018057","SUPPL-85","CISPLATIN","HQ SPCLT PHARMA","Manufacturing (CMC)","Approval"
"10/06/2015","BUPHENYLNDA   #020572","SUPPL-21","SODIUM PHENYLBUTYRATE","HORIZON THERAP","Manufacturing (CMC)","Approval"
"10/06/2015","MAXITROLNDA   #050065","SUPPL-60","DEXAMETHASONE; NEOMYCIN SULFATE; POLYMYXIN B SULFATE","NOVARTIS","Manufacturing (CMC)","Approval"
"10/06/2015","CYCLOSPORINEANDA  #065025","SUPPL-20","CYCLOSPORINE","ABBVIE","Labeling","Approval"
"10/06/2015","CYCLOSPORINEANDA  #065025","SUPPL-21","CYCLOSPORINE","ABBVIE","Labeling","Approval"
"10/06/2015","CYCLOSPORINEANDA  #065025","SUPPL-23","CYCLOSPORINE","ABBVIE","Labeling","Approval"
"10/06/2015","COLISTIMETHATE SODIUMANDA  #065364","SUPPL-3","COLISTIMETHATE SODIUM","FRESENIUS KABI USA","Labeling","Approval"
"10/06/2015","CEFPODOXIME PROXETILANDA  #065388","SUPPL-2","CEFPODOXIME PROXETIL","ORCHID HLTHCARE","Labeling","Approval"
"10/06/2015","TIMOLOL MALEATEANDA  #074746","SUPPL-12","TIMOLOL MALEATE","PACIFIC PHARMA","Labeling","Approval"
"10/06/2015","TIMOLOL MALEATEANDA  #074747","SUPPL-14","TIMOLOL MALEATE","PACIFIC PHARMA","Labeling","Approval"
"10/06/2015","BETAXOLOL HYDROCHLORIDEANDA  #075630","SUPPL-6","BETAXOLOL HYDROCHLORIDE","MEDIMETRIKS PHARMS","Labeling","Approval"
"10/06/2015","ATORVASTATIN CALCIUMANDA  #076477","SUPPL-7","ATORVASTATIN CALCIUM","SUN PHARM INDS LTD","Labeling","Approval"
"10/06/2015","ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDEANDA  #076486","SUPPL-11","ENALAPRIL MALEATE; HYDROCHLOROTHIAZIDE","NOSTRUM LABS INC","Labeling","Approval"
"10/06/2015","ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDEANDA  #076486","SUPPL-13","ENALAPRIL MALEATE; HYDROCHLOROTHIAZIDE","NOSTRUM LABS INC","Labeling","Approval"
"10/06/2015","ENALAPRIL MALEATE AND HYDROCHLOROTHIAZIDEANDA  #076486","SUPPL-15","ENALAPRIL MALEATE; HYDROCHLOROTHIAZIDE","NOSTRUM LABS INC","Labeling","Approval"
"10/06/2015","CIPROFLOXACIN HYDROCHLORIDEANDA  #076896","SUPPL-16","CIPROFLOXACIN HYDROCHLORIDE","CHARTWELL","Labeling","Approval"
"10/06/2015","CIPROFLOXACIN HYDROCHLORIDEANDA  #076896","SUPPL-17","CIPROFLOXACIN HYDROCHLORIDE","CHARTWELL","Labeling","Approval"
"10/06/2015","GLYBURIDEANDA  #077537","SUPPL-11","GLYBURIDE","AUROBINDO PHARMA","Labeling","Approval"
"10/06/2015","ATORVASTATIN CALCIUMANDA  #077575","SUPPL-4","ATORVASTATIN CALCIUM","SANDOZ INC","Labeling","Approval"
"10/06/2015","CIPROFLOXACIN HYDROCHLORIDEANDA  #077859","SUPPL-18","CIPROFLOXACIN HYDROCHLORIDE","AUROBINDO PHARMA","Labeling","Approval"
"10/06/2015","CIPROFLOXACIN HYDROCHLORIDEANDA  #077859","SUPPL-24","CIPROFLOXACIN HYDROCHLORIDE","AUROBINDO PHARMA","Labeling","Approval"
"10/06/2015","AMLODIPINE BESYLATEANDA  #077974","SUPPL-3","AMLODIPINE BESYLATE","SUN PHARM INDS LTD","Labeling","Approval"
"10/06/2015","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #078385","SUPPL-14","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/06/2015","DROSPIRENONE AND ETHINYL ESTRADIOLANDA  #078515","SUPPL-10","DROSPIRENONE; ETHINYL ESTRADIOL","BARR","Labeling","Approval"
"10/06/2015","DROSPIRENONE AND ETHINYL ESTRADIOLANDA  #078515","SUPPL-11","DROSPIRENONE; ETHINYL ESTRADIOL","BARR","Labeling","Approval"
"10/06/2015","AMIODARONE HYDROCHLORIDEANDA  #079029","SUPPL-14","AMIODARONE HYDROCHLORIDE","ZYDUS PHARMS USA INC","Labeling","Approval"
"10/06/2015","TAMSULOSIN HYDROCHLORIDEANDA  #090408","SUPPL-7","TAMSULOSIN HYDROCHLORIDE","MYLAN","Labeling","Approval"
"10/06/2015","TAMSULOSIN HYDROCHLORIDEANDA  #090408","SUPPL-10","TAMSULOSIN HYDROCHLORIDE","MYLAN","Labeling","Approval"
"10/06/2015","TAMSULOSIN HYDROCHLORIDEANDA  #090408","SUPPL-11","TAMSULOSIN HYDROCHLORIDE","MYLAN","Labeling","Approval"
"10/06/2015","MYCOPHENOLATE MOFETILANDA  #090419","SUPPL-8","MYCOPHENOLATE MOFETIL","APOTEX CORP","Labeling","Approval"
"10/06/2015","MYCOPHENOLATE MOFETILANDA  #090419","SUPPL-10","MYCOPHENOLATE MOFETIL","APOTEX CORP","Labeling","Approval"
"10/06/2015","MYCOPHENOLATE MOFETILANDA  #090499","SUPPL-9","MYCOPHENOLATE MOFETIL","APOTEX","Labeling","Approval"
"10/06/2015","MYCOPHENOLATE MOFETILANDA  #090499","SUPPL-11","MYCOPHENOLATE MOFETIL","APOTEX","Labeling","Approval"
"10/06/2015","ATORVASTATIN CALCIUMANDA  #090548","SUPPL-11","ATORVASTATIN CALCIUM","APOTEX INC","Labeling","Approval"
"10/06/2015","FENOFIBRATEANDA  #090715","SUPPL-3","FENOFIBRATE","VALEANT PHARMS NORTH","Labeling","Approval"
"10/06/2015","MYCOPHENOLATE MOFETILANDA  #091249","SUPPL-5","MYCOPHENOLATE MOFETIL","ALKEM LABS LTD","Labeling","Approval"
"10/06/2015","LEVOFLOXACINANDA  #200839","SUPPL-4","LEVOFLOXACIN","MACLEODS PHARMS LTD","Labeling","Approval"
"10/06/2015","LEVOFLOXACINANDA  #200839","SUPPL-5","LEVOFLOXACIN","MACLEODS PHARMS LTD","Labeling","Approval"
"10/06/2015","LEVOFLOXACINANDA  #200839","SUPPL-7","LEVOFLOXACIN","MACLEODS PHARMS LTD","Labeling","Approval"
"10/06/2015","BANZELNDA   #201367","SUPPL-6","RUFINAMIDE","EISAI INC","Manufacturing (CMC)","Approval"
"10/06/2015","QUETIAPINE FUMARATEANDA  #201504","SUPPL-2","QUETIAPINE FUMARATE","ALKEM LABS LTD","Labeling","Approval"
"10/06/2015","JAKAFINDA   #202192","SUPPL-11","RUXOLITINIB PHOSPHATE","INCYTE CORP","Manufacturing (CMC)","Approval"
"10/06/2015","ATORVASTATIN CALCIUMANDA  #202357","SUPPL-6","ATORVASTATIN CALCIUM","DR REDDYS LABS LTD","Labeling","Approval"
"10/06/2015","MARQIBO KITNDA   #202497","SUPPL-4","VINCRISTINE SULFATE","ACROTECH","Manufacturing (CMC)","Approval"
"10/06/2015","PICATONDA   #202833","SUPPL-5","INGENOL MEBUTATE","LEO LABS","Labeling","Approval"
"10/06/2015","ACITRETINANDA  #204633","SUPPL-1","ACITRETIN","SIGMAPHARM LABS LLC","Labeling","Approval"
"10/06/2015","NAMZARICNDA   #206439","SUPPL-2","DONEPEZIL HYDROCHLORIDE; MEMANTINE HYDROCHLORIDE","ALLERGAN","Manufacturing (CMC)","Approval"
"10/07/2015","NICODERM CQNDA   #020165","SUPPL-36","NICOTINE","SANOFI AVENTIS US","Labeling","Approval"
"10/07/2015","ZOLINZANDA   #021991","SUPPL-7","VORINOSTAT","MERCK","Manufacturing (CMC)","Approval"
"10/07/2015","ZONISAMIDEANDA  #077634","SUPPL-10","ZONISAMIDE","SUN PHARM INDS (IN)","Labeling","Approval"
"10/07/2015","AMLODIPINE BESYLATEANDA  #078226","SUPPL-13","AMLODIPINE BESYLATE","ZYDUS PHARMS USA","Labeling","Approval"
"10/07/2015","AMLODIPINE BESYLATEANDA  #078453","SUPPL-4","AMLODIPINE BESYLATE","ORCHID HLTHCARE","Labeling","Approval"
"10/07/2015","LOSARTAN POTASSIUMANDA  #091541","SUPPL-5","LOSARTAN POTASSIUM","MICRO LABS","Labeling","Approval"
"10/07/2015","FENOFIBRIC ACIDANDA  #200920","ORIG-1","CHOLINE FENOFIBRATE","ACTAVIS ELIZABETH","","Approval"
"10/07/2015","KETOROLAC TROMETHAMINEANDA  #203242","ORIG-1","KETOROLAC TROMETHAMINE","FRESENIUS KABI USA","","Approval"
"10/08/2015","MANNITOL 10%NDA   #016269","SUPPL-52","MANNITOL","HOSPIRA","Manufacturing (CMC)","Approval"
"10/08/2015","MANNITOL 15%NDA   #016269","SUPPL-52","MANNITOL","HOSPIRA","Manufacturing (CMC)","Approval"
"10/08/2015","MANNITOL 20%NDA   #016269","SUPPL-52","MANNITOL","HOSPIRA","Manufacturing (CMC)","Approval"
"10/08/2015","MANNITOL 25%NDA   #016269","SUPPL-52","MANNITOL","HOSPIRA","Manufacturing (CMC)","Approval"
"10/08/2015","MANNITOL 5%NDA   #016269","SUPPL-52","MANNITOL","HOSPIRA","Manufacturing (CMC)","Approval"
"10/08/2015","HUMULIN RBLA   #018780","SUPPL-151","INSULIN HUMAN","LILLY","","Approval"
"10/08/2015","HUMULIN RBLA   #018780","SUPPL-151","INSULIN RECOMBINANT HUMAN","LILLY","","Approval"
"10/08/2015","HUMULIN R KWIKPENBLA   #018780","SUPPL-151","INSULIN HUMAN","LILLY","","Approval"
"10/08/2015","HUMULIN R PENBLA   #018780","SUPPL-151","INSULIN RECOMBINANT HUMAN","LILLY","","Approval"
"10/08/2015","HUMULIN NBLA   #018781","SUPPL-158","INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"10/08/2015","CLOZARILNDA   #019758","SUPPL-78","CLOZAPINE","HERITAGE LIFE","Labeling","Approval"
"10/08/2015","TIMOPTIC-XENDA   #020330","SUPPL-29","TIMOLOL MALEATE","VALEANT PHARMS LLC","Labeling","Approval"
"10/08/2015","GLUCAGENNDA   #020918","SUPPL-44","GLUCAGON HYDROCHLORIDE","NOVO NORDISK","Manufacturing (CMC)","Approval"
"10/08/2015","PATADAY ONCE DAILY RELIEFNDA   #021545","SUPPL-18","OLOPATADINE HYDROCHLORIDE","NOVARTIS","Manufacturing (CMC)","Approval"
"10/08/2015","SUTENTNDA   #021938","SUPPL-30","SUNITINIB MALATE","CPPI CV","Manufacturing (CMC)","Approval"
"10/08/2015","EXPARELNDA   #022496","SUPPL-16","BUPIVACAINE","PACIRA PHARMS INC","Manufacturing (CMC)","Approval"
"10/08/2015","CEFAZOLIN AND DEXTROSENDA   #050779","SUPPL-25","CEFAZOLIN SODIUM","B BRAUN","Labeling","Approval"
"10/08/2015","ACANYANDA   #050819","SUPPL-15","BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE","BAUSCH","Manufacturing (CMC)","Approval"
"10/08/2015","ONEXTONNDA   #050819","SUPPL-15","BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE","BAUSCH","Manufacturing (CMC)","Approval"
"10/08/2015","SIMVASTATINANDA  #078034","SUPPL-9","SIMVASTATIN","BIOCON LIMITED","Labeling","Approval"
"10/08/2015","SIMVASTATINANDA  #078103","SUPPL-33","SIMVASTATIN","LUPIN","Labeling","Approval"
"10/08/2015","MONTELUKAST SODIUMANDA  #079103","SUPPL-9","MONTELUKAST SODIUM","MYLAN PHARMS INC","Labeling","Approval"
"10/08/2015","MONTELUKAST SODIUMANDA  #079142","SUPPL-9","MONTELUKAST SODIUM","MYLAN PHARMS INC","Labeling","Approval"
"10/08/2015","CICLOPIROXANDA  #090269","SUPPL-2","CICLOPIROX","TARO","Labeling","Approval"
"10/08/2015","LEVOFLOXACINANDA  #201043","SUPPL-7","LEVOFLOXACIN","AUROBINDO PHARMA LTD","Labeling","Approval"
"10/08/2015","LEVOFLOXACINANDA  #201043","SUPPL-9","LEVOFLOXACIN","AUROBINDO PHARMA LTD","Labeling","Approval"
"10/08/2015","TELMISARTANANDA  #202130","SUPPL-2","TELMISARTAN","ALEMBIC PHARMS LTD","Labeling","Approval"
"10/08/2015","MONTELUKAST SODIUMANDA  #202776","SUPPL-2","MONTELUKAST SODIUM","MYLAN PHARMS INC","Labeling","Approval"
"10/08/2015","MONTELUKAST SODIUMANDA  #202776","SUPPL-5","MONTELUKAST SODIUM","MYLAN PHARMS INC","Labeling","Approval"
"10/08/2015","ZOLEDRONIC ACIDNDA   #203231","SUPPL-10","ZOLEDRONIC ACID","INFORLIFE","Labeling","Approval"
"10/08/2015","BOSULIFNDA   #203341","SUPPL-4","BOSUTINIB MONOHYDRATE","PF PRISM CV","Labeling","Approval"
"10/08/2015","ARIPIPRAZOLEANDA  #203908","ORIG-1","ARIPIPRAZOLE","AUROBINDO PHARMA LTD","","Approval"
"10/08/2015","MONTELUKAST SODIUMANDA  #204290","ORIG-1","MONTELUKAST SODIUM","UNICHEM LABS LTD","","Approval"
"10/09/2015","NOR-QDNDA   #017060","SUPPL-82","NORETHINDRONE","TEVA BRANDED PHARM","Manufacturing (CMC)","Approval"
"10/09/2015","INOMAXNDA   #020845","SUPPL-16","NITRIC OXIDE","MALLINCKRODT HOSP","Labeling","Approval"
"10/09/2015","INOMAXNDA   #020845","SUPPL-17","NITRIC OXIDE","MALLINCKRODT HOSP","Efficacy","Approval"
"10/09/2015","ZELAPARNDA   #021479","SUPPL-7","SELEGILINE HYDROCHLORIDE","BAUSCH","Manufacturing (CMC)","Approval"
"10/09/2015","DOXIL (LIPOSOMAL)NDA   #050718","SUPPL-49","DOXORUBICIN HYDROCHLORIDE","BAXTER HLTHCARE CORP","Manufacturing (CMC)","Approval"
"10/09/2015","DROSPIRENONE AND ETHINYL ESTRADIOLANDA  #077527","SUPPL-2","DROSPIRENONE; ETHINYL ESTRADIOL","BARR","Labeling","Approval"
"10/09/2015","DROSPIRENONE AND ETHINYL ESTRADIOLANDA  #077527","SUPPL-3","DROSPIRENONE; ETHINYL ESTRADIOL","BARR","Labeling","Approval"
"10/09/2015","NIACINANDA  #090446","SUPPL-3","NIACIN","LUPIN LTD","Manufacturing (CMC)","Approval"
"10/09/2015","NIACINANDA  #090860","SUPPL-3","NIACIN","LUPIN LTD","Manufacturing (CMC)","Approval"
"10/09/2015","NIACINANDA  #090892","SUPPL-3","NIACIN","LUPIN LTD","Manufacturing (CMC)","Approval"
"10/09/2015","OPDIVOBLA   #125554","SUPPL-5","NIVOLUMAB","BRISTOL MYERS SQUIBB","","Approval"
"10/09/2015","ONDANSETRON HYDROCHLORIDE PRESERVATIVE FREEANDA  #202253","SUPPL-1","ONDANSETRON HYDROCHLORIDE","FRESENIUS KABI USA","Manufacturing (CMC)","Approval"
"10/09/2015","MILNACIPRAN HYDROCHLORIDEANDA  #205062","ORIG-1","MILNACIPRAN HYDROCHLORIDE","PAR PHARM INC","","Tentative Approval"
"10/12/2015","TROKENDI XRNDA   #201635","SUPPL-10","TOPIRAMATE","SUPERNUS PHARMS","Manufacturing (CMC)","Approval"
"10/13/2015","BICILLIN C-RNDA   #050138","SUPPL-236","PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE","KING PHARMS LLC","Labeling","Approval"
"10/13/2015","BICILLIN C-R 900/300NDA   #050138","SUPPL-236","PENICILLIN G BENZATHINE; PENICILLIN G PROCAINE","KING PHARMS LLC","Labeling","Approval"
"10/13/2015","BICILLIN L-ANDA   #050141","SUPPL-233","PENICILLIN G BENZATHINE","KING PHARMS LLC","Labeling","Approval"
"10/13/2015","TACROLIMUSANDA  #090509","SUPPL-9","TACROLIMUS","DR REDDYS LABS LTD","Labeling","Approval"
"10/13/2015","TACROLIMUSANDA  #090509","SUPPL-11","TACROLIMUS","DR REDDYS LABS LTD","Labeling","Approval"
"10/13/2015","MEMANTINE HYDROCHLORIDEANDA  #091585","ORIG-1","MEMANTINE HYDROCHLORIDE","JUBILANT GENERICS","","Approval"
"10/13/2015","MEMANTINE HYDROCHLORIDEANDA  #200022","ORIG-1","MEMANTINE HYDROCHLORIDE","UNICHEM LABS LTD","","Approval"
"10/13/2015","MEMANTINE HYDROCHLORIDEANDA  #200155","ORIG-1","MEMANTINE HYDROCHLORIDE","TORRENT","","Approval"
"10/13/2015","MEMANTINE HYDROCHLORIDEANDA  #200891","ORIG-1","MEMANTINE HYDROCHLORIDE","ALEMBIC PHARMS LTD","","Approval"
"10/13/2015","CYTARABINEANDA  #200916","SUPPL-3","CYTARABINE","MYLAN LABS LTD","Labeling","Approval"
