"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"12/02/2015","SPIRONOLACTONEANDA  #091426","SUPPL-3","SPIRONOLACTONE","AMNEAL PHARMS","Labeling","Approval"
"12/02/2015","SPIRONOLACTONEANDA  #091426","SUPPL-4","SPIRONOLACTONE","AMNEAL PHARMS","Labeling","Approval"
"12/02/2015","SPIRONOLACTONEANDA  #091426","SUPPL-5","SPIRONOLACTONE","AMNEAL PHARMS","Manufacturing (CMC)","Approval"
"12/02/2015","SPIRONOLACTONEANDA  #091426","SUPPL-6","SPIRONOLACTONE","AMNEAL PHARMS","Labeling","Approval"
"12/02/2015","SPIRONOLACTONEANDA  #091426","SUPPL-7","SPIRONOLACTONE","AMNEAL PHARMS","Labeling","Approval"
"12/02/2015","PRAMIPEXOLE DIHYDROCHLORIDEANDA  #202164","SUPPL-4","PRAMIPEXOLE DIHYDROCHLORIDE","MACLEODS PHARMS LTD","Labeling","Approval"
"12/02/2015","PRAMIPEXOLE DIHYDROCHLORIDEANDA  #202164","SUPPL-6","PRAMIPEXOLE DIHYDROCHLORIDE","MACLEODS PHARMS LTD","Labeling","Approval"
"12/02/2015","JAKAFINDA   #202192","SUPPL-10","RUXOLITINIB PHOSPHATE","INCYTE CORP","Manufacturing (CMC)","Approval"
"12/02/2015","PROLENSANDA   #203168","SUPPL-3","BROMFENAC SODIUM","BAUSCH AND LOMB","Manufacturing (CMC)","Approval"
"12/02/2015","ICLUSIGNDA   #203469","SUPPL-20","PONATINIB HYDROCHLORIDE","ARIAD","Labeling","Approval"
"12/02/2015","OLMESARTAN MEDOXOMIL AND HYDROCHLOROTHIAZIDEANDA  #204801","ORIG-1","HYDROCHLOROTHIAZIDE; OLMESARTAN MEDOXOMIL","MACLEODS PHARMS LTD","","Tentative Approval"
"12/02/2015","DICLOFENAC SODIUMANDA  #206493","ORIG-1","DICLOFENAC SODIUM","ACTAVIS MID ATLANTIC","","Approval"
"12/03/2015","NOR-QDNDA   #017060","SUPPL-83","NORETHINDRONE","TEVA BRANDED PHARM","Manufacturing (CMC)","Approval"
"12/03/2015","COPAXONENDA   #020622","SUPPL-95","GLATIRAMER ACETATE","TEVA PHARMS USA","Manufacturing (CMC)","Approval"
"12/03/2015","AMOXILNDA   #050542","SUPPL-30","AMOXICILLIN","NEOPHARMA","Labeling","Approval"
"12/03/2015","AMOXILNDA   #050754","SUPPL-20","AMOXICILLIN","NEOPHARMA","Labeling","Approval"
"12/03/2015","AMOXILNDA   #050760","SUPPL-20","AMOXICILLIN","NEOPHARMA","Labeling","Approval"
"12/03/2015","AMOXILNDA   #050761","SUPPL-17","AMOXICILLIN","NEOPHARMA","Labeling","Approval"
"12/03/2015","ETODOLACANDA  #075104","SUPPL-8","ETODOLAC","MYLAN","Labeling","Approval"
"12/03/2015","MIRTAZAPINEANDA  #077666","SUPPL-9","MIRTAZAPINE","APOTEX INC","Labeling","Approval"
"12/03/2015","OXCARBAZEPINEANDA  #078069","SUPPL-8","OXCARBAZEPINE","BRECKENRIDGE PHARM","Labeling","Approval"
"12/03/2015","OXCARBAZEPINEANDA  #078069","SUPPL-9","OXCARBAZEPINE","BRECKENRIDGE PHARM","Labeling","Approval"
"12/03/2015","IMATINIB MESYLATEANDA  #078340","ORIG-1","IMATINIB MESYLATE","SUN PHARM","","Approval"
"12/03/2015","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #078466","SUPPL-13","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","LUPIN PHARMS","Labeling","Approval"
"12/03/2015","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #078466","SUPPL-14","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","LUPIN PHARMS","Labeling","Approval"
"12/03/2015","AMLODIPINE BESYLATE AND BENAZEPRIL HYDROCHLORIDEANDA  #078466","SUPPL-17","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","LUPIN PHARMS","Labeling","Approval"
"12/03/2015","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDEANDA  #078466","SUPPL-13","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","LUPIN PHARMS","Labeling","Approval"
"12/03/2015","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDEANDA  #078466","SUPPL-14","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","LUPIN PHARMS","Labeling","Approval"
"12/03/2015","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDEANDA  #078466","SUPPL-17","AMLODIPINE BESYLATE; BENAZEPRIL HYDROCHLORIDE","LUPIN PHARMS","Labeling","Approval"
"12/03/2015","LAX-LYTE WITH FLAVOR PACKSANDA  #079232","SUPPL-2","POLYETHYLENE GLYCOL 3350; POTASSIUM CHLORIDE; SODIUM BICARBONATE; SODIUM CHLORIDE","PADDOCK LLC","Labeling","Approval"
"12/03/2015","TOPOTECAN HYDROCHLORIDEANDA  #091542","SUPPL-1","TOPOTECAN HYDROCHLORIDE","MYLAN LABS LTD","Labeling","Approval"
"12/03/2015","TOPOTECAN HYDROCHLORIDEANDA  #091542","SUPPL-4","TOPOTECAN HYDROCHLORIDE","MYLAN LABS LTD","Labeling","Approval"
"12/03/2015","XOLAIRBLA   #103976","SUPPL-5224","OMALIZUMAB","GENENTECH","","Approval"
"12/03/2015","SOLIRISBLA   #125166","SUPPL-412","ECULIZUMAB","ALEXION PHARM","","Approval"
"12/03/2015","SOLIRISBLA   #125166","SUPPL-413","ECULIZUMAB","ALEXION PHARM","","Approval"
"12/03/2015","AMLODIPINE BESYLATEANDA  #201380","SUPPL-5","AMLODIPINE BESYLATE","MACLEODS PHARMS LTD","Labeling","Approval"
"12/03/2015","INJECTAFERNDA   #203565","SUPPL-3","FERRIC CARBOXYMALTOSE","AM REGENT","Manufacturing (CMC)","Approval"
"12/03/2015","EPINEPHRINENDA   #205029","SUPPL-3","EPINEPHRINE","BELCHER","Manufacturing (CMC)","Approval"
"12/04/2015","AN-SULFUR COLLOIDNDA   #017858","SUPPL-45","TECHNETIUM TC-99M SULFUR COLLOID KIT","PHARMALUCENCE","Manufacturing (CMC)","Approval"
"12/04/2015","CHILDREN'S MOTRINNDA   #020603","SUPPL-18","IBUPROFEN","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"12/04/2015","FOCALINNDA   #021278","SUPPL-20","DEXMETHYLPHENIDATE HYDROCHLORIDE","NOVARTIS","Manufacturing (CMC)","Approval"
"12/04/2015","TRACLEERNDA   #021290","SUPPL-27","BOSENTAN","ACTELION PHARMS LTD","REMS","Approval"
"12/04/2015","TRACLEERNDA   #021290","SUPPL-29","BOSENTAN","ACTELION PHARMS LTD","Labeling","Approval"
"12/04/2015","FOCALIN XRNDA   #021802","SUPPL-31","DEXMETHYLPHENIDATE HYDROCHLORIDE","NOVARTIS","Manufacturing (CMC)","Approval"
"12/04/2015","VYVANSENDA   #021977","SUPPL-40","LISDEXAMFETAMINE DIMESYLATE","SHIRE DEVELOPMENT","Manufacturing (CMC)","Approval"
"12/04/2015","ZIPRASIDONE HYDROCHLORIDEANDA  #077562","SUPPL-11","ZIPRASIDONE HYDROCHLORIDE","SANDOZ INC","Labeling","Approval"
"12/04/2015","QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDEANDA  #078211","SUPPL-8","HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"12/04/2015","QUINAPRIL HYDROCHLORIDE AND HYDROCHLOROTHIAZIDEANDA  #078211","SUPPL-9","HYDROCHLOROTHIAZIDE; QUINAPRIL HYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"12/04/2015","FARXIGANDA   #202293","SUPPL-8","DAPAGLIFLOZIN","ASTRAZENECA AB","Labeling","Approval"
"12/04/2015","ELIFEMMEANDA  #202507","ORIG-1","ETHINYL ESTRADIOL; LEVONORGESTREL","XIROMED","","Approval"
"12/04/2015","QUININE SULFATEANDA  #202581","SUPPL-4","QUININE SULFATE","MYLAN PHARMS INC","Labeling","Approval"
"12/04/2015","OXTELLAR XRNDA   #202810","SUPPL-5","OXCARBAZEPINE","SUPERNUS PHARMS","Labeling","Approval"
"12/04/2015","TELMISARTANANDA  #203325","SUPPL-1","TELMISARTAN","ZYDUS PHARMS","Labeling","Approval"
"12/04/2015","ALLZITALANDA  #203484","ORIG-1","ACETAMINOPHEN; BUTALBITAL","LARKEN LABS INC","","Approval"
"12/04/2015","BUTALBITAL AND ACETAMINOPHENANDA  #203484","ORIG-1","ACETAMINOPHEN; BUTALBITAL","LARKEN LABS INC","","Approval"
"12/04/2015","INVOKANANDA   #204042","SUPPL-13","CANAGLIFLOZIN","JANSSEN PHARMS","Labeling","Approval"
"12/04/2015","INVOKAMETNDA   #204353","SUPPL-12","CANAGLIFLOZIN; METFORMIN HYDROCHLORIDE","JANSSEN PHARMS","Labeling","Approval"
"12/04/2015","DEXMETHYLPHENIDATE HYDROCHLORIDEANDA  #204534","ORIG-1","DEXMETHYLPHENIDATE HYDROCHLORIDE","NOVEL LABS INC","","Approval"
"12/04/2015","JARDIANCENDA   #204629","SUPPL-7","EMPAGLIFLOZIN","BOEHRINGER INGELHEIM","Labeling","Approval"
"12/04/2015","ADEMPASNDA   #204819","SUPPL-4","RIOCIGUAT","BAYER HLTHCARE","REMS","Approval"
"12/04/2015","XIGDUO XRNDA   #205649","SUPPL-3","DAPAGLIFLOZIN; METFORMIN HYDROCHLORIDE","ASTRAZENECA AB","Labeling","Approval"
"12/04/2015","GLYXAMBINDA   #206073","SUPPL-3","EMPAGLIFLOZIN; LINAGLIPTIN","BOEHRINGER INGELHEIM","Labeling","Approval"
"12/04/2015","SYNJARDYNDA   #206111","SUPPL-2","EMPAGLIFLOZIN; METFORMIN HYDROCHLORIDE","BOEHRINGER INGELHEIM","Labeling","Approval"
"12/04/2015","DEXMETHYLPHENIDATE HYDROCHLORIDEANDA  #206931","ORIG-1","DEXMETHYLPHENIDATE HYDROCHLORIDE","ABHAI INC","","Approval"
"12/04/2015","TUZISTRA XRNDA   #207768","SUPPL-1","CHLORPHENIRAMINE POLISTIREX; CODEINE POLISTIREX","AYTU","Manufacturing (CMC)","Approval"
"12/04/2015","QUILLICHEW ERNDA   #207960","ORIG-1","METHYLPHENIDATE HYDROCHLORIDE","NEXTWAVE PHARMS","Type 3 - New Dosage Form","Approval"
"12/07/2015","MAGNEVISTNDA   #019596","SUPPL-58","GADOPENTETATE DIMEGLUMINE","BAYER HLTHCARE","Manufacturing (CMC)","Approval"
"12/07/2015","CHILDREN'S MOTRINNDA   #020516","SUPPL-31","IBUPROFEN","J AND J CONSUMER INC","Manufacturing (CMC)","Approval"
"12/07/2015","ONDANSETRONANDA  #078139","SUPPL-5","ONDANSETRON","MYLAN","Labeling","Approval"
"12/07/2015","OLOPATADINE HYDROCHLORIDEANDA  #078350","ORIG-1","OLOPATADINE HYDROCHLORIDE","APOTEX","","Approval"
"12/07/2015","METHOCARBAMOLANDA  #085159","SUPPL-51","METHOCARBAMOL","HIKMA INTL PHARMS","Labeling","Approval"
"12/07/2015","PANTOPRAZOLE SODIUMANDA  #090901","SUPPL-12","PANTOPRAZOLE SODIUM","JUBILANT GENERICS","Labeling","Approval"
"12/07/2015","AMPICILLIN AND SULBACTAMANDA  #201406","ORIG-1","AMPICILLIN SODIUM; SULBACTAM SODIUM","ANTIBIOTICE","","Approval"
"12/07/2015","ZIPRASIDONE HYDROCHLORIDEANDA  #202395","SUPPL-2","ZIPRASIDONE HYDROCHLORIDE","MYLAN","Labeling","Approval"
"12/07/2015","XALKORINDA   #202570","SUPPL-15","CRIZOTINIB","PF PRISM CV","Manufacturing (CMC)","Approval"
"12/07/2015","IRBESARTANANDA  #203020","ORIG-1","IRBESARTAN","UNICHEM LABS LTD","","Approval"
"12/07/2015","OLOPATADINE HYDROCHLORIDEANDA  #203152","ORIG-1","OLOPATADINE HYDROCHLORIDE","USV","","Approval"
"12/07/2015","MONTELUKAST SODIUMANDA  #203795","SUPPL-1","MONTELUKAST SODIUM","JUBILANT GENERICS","Labeling","Approval"
"12/07/2015","OLOPATADINE HYDROCHLORIDEANDA  #204706","ORIG-1","OLOPATADINE HYDROCHLORIDE","ZAMBON SPA","","Approval"
"12/07/2015","IRBESARTANANDA  #204774","ORIG-1","IRBESARTAN","SCIEGEN PHARMS INC","","Approval"
"12/07/2015","LEVOTHYROXINE SODIUMANDA  #205366","ORIG-1","LEVOTHYROXINE SODIUM","PAR STERILE PRODUCTS","","Approval"
"12/07/2015","LEVOTHYROXINE SODIUMANDA  #205366","ORIG-2","LEVOTHYROXINE SODIUM","PAR STERILE PRODUCTS","","Tentative Approval"
"12/07/2015","MEMANTINE HYDROCHLORIDEANDA  #205446","ORIG-1","MEMANTINE HYDROCHLORIDE","TORRENT","","Approval"
"12/07/2015","OLOPATADINE HYDROCHLORIDEANDA  #206306","ORIG-1","OLOPATADINE HYDROCHLORIDE","SOMERSET THERAPS LLC","","Approval"
"12/07/2015","BENDEKANDA   #208194","ORIG-1","BENDAMUSTINE HYDROCHLORIDE","EAGLE PHARMS","Type 5 - New Formulation or New Manufacturer","Approval"
"12/08/2015","METRO I.V. IN PLASTIC CONTAINERNDA   #018900","SUPPL-31","METRONIDAZOLE","B BRAUN","Labeling","Approval"
"12/08/2015","VIVITROLNDA   #021897","SUPPL-29","NALTREXONE","ALKERMES","Manufacturing (CMC)","Approval"
"12/08/2015","TAMSULOSIN HYDROCHLORIDEANDA  #077630","SUPPL-6","TAMSULOSIN HYDROCHLORIDE","TEVA PHARMS","Labeling","Approval"
"12/08/2015","TAMSULOSIN HYDROCHLORIDEANDA  #077630","SUPPL-7","TAMSULOSIN HYDROCHLORIDE","TEVA PHARMS","Labeling","Approval"
"12/08/2015","KANUMABLA   #125561","ORIG-1","SEBELIPASE ALFA","ALEXION PHARM","","Approval"
"12/08/2015","MONTELUKAST SODIUMANDA  #202096","SUPPL-10","MONTELUKAST SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"12/08/2015","MONTELUKAST SODIUMANDA  #202096","SUPPL-13","MONTELUKAST SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"12/08/2015","MONTELUKAST SODIUMANDA  #202468","SUPPL-11","MONTELUKAST SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"12/08/2015","MONTELUKAST SODIUMANDA  #202468","SUPPL-14","MONTELUKAST SODIUM","AUROBINDO PHARMA LTD","Labeling","Approval"
"12/08/2015","MONTELUKAST SODIUMANDA  #202859","SUPPL-5","MONTELUKAST SODIUM","UNIMARK REMEDIES LTD","Labeling","Approval"
"12/08/2015","MONTELUKAST SODIUMANDA  #203037","SUPPL-5","MONTELUKAST SODIUM","UNIMARK REMEDIES LTD","Labeling","Approval"
"12/08/2015","POTASSIUM CHLORIDEANDA  #205549","ORIG-1","POTASSIUM CHLORIDE","STRIDES PHARMA","","Approval"
"12/08/2015","EPTIFIBATIDEANDA  #206127","ORIG-1","EPTIFIBATIDE","AUROBINDO PHARMA LTD","","Approval"
"12/08/2015","ATHENTIA NEXTANDA  #206867","ORIG-1","LEVONORGESTREL","AUROBINDO PHARMA LTD","","Approval"
"12/09/2015","HIBICLENSNDA   #017768","SUPPL-42","CHLORHEXIDINE GLUCONATE","MOLNLYCKE HLTH","Manufacturing (CMC)","Approval"
"12/09/2015","AZILECTNDA   #021641","SUPPL-19","RASAGILINE MESYLATE","TEVA","Manufacturing (CMC)","Approval"
"12/09/2015","CLARITINNDA   #021952","SUPPL-12","LORATADINE","BAYER HEALTHCARE LLC","Labeling","Approval"
"12/09/2015","CEFOTANNDA   #050588","SUPPL-31","CEFOTETAN DISODIUM","TELIGENT","Manufacturing (CMC)","Approval"
"12/09/2015","CARISOPRODOL AND ASPIRINANDA  #089594","SUPPL-8","ASPIRIN; CARISOPRODOL","HERITAGE PHARMS INC","Manufacturing (CMC)","Approval"
"12/09/2015","METRONIDAZOLEANDA  #090903","SUPPL-2","METRONIDAZOLE","TOLMAR","Manufacturing (CMC)","Approval"
"12/09/2015","VARDENAFIL HYDROCHLORIDEANDA  #091347","SUPPL-2","VARDENAFIL HYDROCHLORIDE","TEVA PHARMS","Labeling","Approval"
"12/09/2015","LATANOPROSTANDA  #201006","SUPPL-6","LATANOPROST","BAUSCH AND LOMB","Labeling","Approval"
"12/09/2015","RISEDRONATE SODIUMANDA  #203533","ORIG-1","RISEDRONATE SODIUM","MACLEODS PHARMS LTD","","Approval"
"12/09/2015","SIRTURONDA   #204384","SUPPL-6","BEDAQUILINE FUMARATE","JANSSEN THERAP","Labeling","Approval"
"12/09/2015","AMIKACIN SULFATEANDA  #205604","ORIG-1","AMIKACIN SULFATE","FRESENIUS KABI USA","","Approval"
"12/09/2015","AMIKACIN SULFATEANDA  #205605","ORIG-1","AMIKACIN SULFATE","FRESENIUS KABI USA","","Approval"
"12/09/2015","DICLOFENAC SODIUMANDA  #205878","ORIG-1","DICLOFENAC SODIUM","NOVEL LABS INC","","Approval"
"12/09/2015","CYCLOPENTOLATE HYDROCHLORIDEANDA  #205937","ORIG-1","CYCLOPENTOLATE HYDROCHLORIDE","AKORN INC","","Approval"
"12/10/2015","SODIUM CHLORIDE 0.9% IN PLASTIC CONTAINERNDA   #017427","SUPPL-75","SODIUM CHLORIDE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"12/10/2015","CLARITINNDA   #020641","SUPPL-39","LORATADINE","BAYER HEALTHCARE LLC","Manufacturing (CMC)","Approval"
"12/10/2015","CLARITIN HIVES RELIEFNDA   #020641","SUPPL-39","LORATADINE","BAYER HEALTHCARE LLC","Manufacturing (CMC)","Approval"
