"Approval Date","Drug Name","Submission","Active Ingredients","Company","Submission Classification *","Submission Status"
"11/05/2013","LEVOFLOXACIN IN DEXTROSE 5% IN PLASTIC CONTAINERANDA  #091375","SUPPL-4","LEVOFLOXACIN","HIKMA FARMACEUTICA","Labeling","Approval"
"11/05/2013","PARICALCITOLANDA  #091583","ORIG-1","PARICALCITOL","TEVA PHARMS USA","","Tentative Approval"
"11/05/2013","FINASTERIDEANDA  #091643","ORIG-1","FINASTERIDE","ACCORD HLTHCARE","","Approval"
"11/05/2013","LEVOFLOXACINANDA  #202328","SUPPL-3","LEVOFLOXACIN","AUROBINDO PHARMA LTD","Labeling","Approval"
"11/05/2013","FINASTERIDEANDA  #203687","ORIG-1","FINASTERIDE","AUROBINDO PHARMA LTD","","Approval"
"11/05/2013","BUPIVACAINE HYDROCHLORIDE PRESERVATIVE FREEANDA  #203895","ORIG-1","BUPIVACAINE HYDROCHLORIDE","AUROBINDO PHARMA LTD","","Approval"
"11/06/2013","ARALENNDA   #006002","SUPPL-43","CHLOROQUINE PHOSPHATE","SANOFI AVENTIS US","Labeling","Approval"
"11/06/2013","ARALEN HYDROCHLORIDENDA   #006002","SUPPL-43","CHLOROQUINE HYDROCHLORIDE","SANOFI AVENTIS US","Labeling","Approval"
"11/06/2013","LACTATED RINGER'S AND DEXTROSE 5% IN PLASTIC CONTAINERNDA   #016679","SUPPL-106","CALCIUM CHLORIDE; DEXTROSE; POTASSIUM CHLORIDE; SODIUM CHLORIDE; SODIUM LACTATE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"11/06/2013","CARDURANDA   #019668","SUPPL-26","DOXAZOSIN MESYLATE","PFIZER","Labeling","Approval"
"11/06/2013","REPRONEXBLA   #021047","SUPPL-13","MENOTROPINS (FSH;LH)","FERRING","","Approval"
"11/06/2013","RAPAMUNENDA   #021110","SUPPL-69","SIROLIMUS","PF PRISM CV","Manufacturing (CMC)","Approval"
"11/06/2013","AFINITORNDA   #022334","SUPPL-22","EVEROLIMUS","NOVARTIS","Efficacy","Approval"
"11/06/2013","PREVPACNDA   #050757","SUPPL-17","AMOXICILLIN; CLARITHROMYCIN; LANSOPRAZOLE","TAKEDA PHARMS USA","Labeling","Approval"
"11/06/2013","LOSARTAN POTASSIUM AND HYDROCHLOROTHIAZIDEANDA  #078385","SUPPL-10","HYDROCHLOROTHIAZIDE; LOSARTAN POTASSIUM","ZYDUS PHARMS USA INC","Labeling","Approval"
"11/06/2013","REMICADEBLA   #103772","SUPPL-5359","INFLIXIMAB","CENTOCOR INC","","Approval"
"11/06/2013","DOCETAXELNDA   #201195","SUPPL-5","DOCETAXEL","ACCORD HLTHCARE","Manufacturing (CMC)","Approval"
"11/06/2013","MYTESINDA   #202292","SUPPL-1","CROFELEMER","NAPO PHARMS INC","Manufacturing (CMC)","Approval"
"11/06/2013","NORETHINDRONE ACETATE AND ETHINYL ESTRADIOLANDA  #202771","ORIG-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","MYLAN LABS LTD","","Approval"
"11/06/2013","METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDEANDA  #202870","ORIG-1","HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE","ALEMBIC PHARMS LTD","","Approval"
"11/06/2013","AFINITOR DISPERZNDA   #203985","SUPPL-3","EVEROLIMUS","NOVARTIS PHARM","Efficacy","Approval"
"11/07/2013","HUMULIN NBLA   #018781","SUPPL-118","INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"11/07/2013","HUMULIN NBLA   #018781","SUPPL-122","INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"11/07/2013","HUMULIN 70/30BLA   #019717","SUPPL-98","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"11/07/2013","HUMULIN 70/30BLA   #019717","SUPPL-101","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"11/07/2013","HUMULIN 70/30 PENBLA   #019717","SUPPL-98","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"11/07/2013","HUMULIN 70/30 PENBLA   #019717","SUPPL-101","INSULIN RECOMBINANT HUMAN; INSULIN SUSP ISOPHANE RECOMBINANT HUMAN","LILLY","","Approval"
"11/07/2013","MAGNESIUM SULFATE IN PLASTIC CONTAINERNDA   #020309","SUPPL-20","MAGNESIUM SULFATE","HOSPIRA","Manufacturing (CMC)","Approval"
"11/07/2013","ZANAFLEXNDA   #020397","SUPPL-26","TIZANIDINE HYDROCHLORIDE","COVIS PHARMA BV","Labeling","Approval"
"11/07/2013","NORVIRNDA   #020659","SUPPL-58","RITONAVIR","ABBVIE","Labeling","Approval"
"11/07/2013","ACTIQNDA   #020747","SUPPL-37","FENTANYL CITRATE","CEPHALON","REMS","Approval"
"11/07/2013","NORVIRNDA   #020945","SUPPL-36","RITONAVIR","ABBVIE","Labeling","Approval"
"11/07/2013","RELPAXNDA   #021016","SUPPL-25","ELETRIPTAN HYDROBROMIDE","PFIZER IRELAND","Manufacturing (CMC)","Approval"
"11/07/2013","KALETRANDA   #021226","SUPPL-38","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"11/07/2013","KALETRANDA   #021251","SUPPL-46","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"11/07/2013","ZANAFLEXNDA   #021447","SUPPL-11","TIZANIDINE HYDROCHLORIDE","COVIS PHARMA BV","Labeling","Approval"
"11/07/2013","CADUETNDA   #021540","SUPPL-30","AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM","PFIZER","Labeling","Approval"
"11/07/2013","CADUETNDA   #021540","SUPPL-31","AMLODIPINE BESYLATE; ATORVASTATIN CALCIUM","PFIZER","Labeling","Approval"
"11/07/2013","PLIAGLISNDA   #021717","SUPPL-5","LIDOCAINE; TETRACAINE","TARO PHARMS","Labeling","Approval"
"11/07/2013","FOSAMAX PLUS DNDA   #021762","SUPPL-18","ALENDRONATE SODIUM; CHOLECALCIFEROL","MERCK","Labeling","Approval"
"11/07/2013","KALETRANDA   #021906","SUPPL-39","LOPINAVIR; RITONAVIR","ABBVIE","Labeling","Approval"
"11/07/2013","FENTORANDA   #021947","SUPPL-17","FENTANYL CITRATE","CEPHALON","REMS","Approval"
"11/07/2013","PREZISTANDA   #021976","SUPPL-33","DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"11/07/2013","XYZALNDA   #022064","SUPPL-28","LEVOCETIRIZINE DIHYDROCHLORIDE","SANOFI AVENTIS US","Labeling","Approval"
"11/07/2013","XYZALNDA   #022157","SUPPL-12","LEVOCETIRIZINE DIHYDROCHLORIDE","SANOFI AVENTIS US","Labeling","Approval"
"11/07/2013","TACLONEXNDA   #022185","SUPPL-15","BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE","LEO PHARMA AS","Manufacturing (CMC)","Approval"
"11/07/2013","TACLONEXNDA   #022185","SUPPL-16","BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE","LEO PHARMA AS","Labeling","Approval"
"11/07/2013","TACLONEXNDA   #022185","SUPPL-15","BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE HYDRATE","LEO PHARMA AS","Manufacturing (CMC)","Approval"
"11/07/2013","TACLONEXNDA   #022185","SUPPL-16","BETAMETHASONE DIPROPIONATE; CALCIPOTRIENE HYDRATE","LEO PHARMA AS","Labeling","Approval"
"11/07/2013","ONSOLISNDA   #022266","SUPPL-12","FENTANYL CITRATE","BDSI","REMS","Approval"
"11/07/2013","NORVIRNDA   #022417","SUPPL-10","RITONAVIR","ABBVIE","Labeling","Approval"
"11/07/2013","ABSTRALNDA   #022510","SUPPL-7","FENTANYL CITRATE","SENTYNL THERAPS INC","REMS","Approval"
"11/07/2013","LAZANDANDA   #022569","SUPPL-12","FENTANYL CITRATE","BTCP PHARMA","Manufacturing (CMC)","Approval"
"11/07/2013","LAZANDANDA   #022569","SUPPL-15","FENTANYL CITRATE","BTCP PHARMA","REMS","Approval"
"11/07/2013","LAZANDANDA   #022569","SUPPL-17","FENTANYL CITRATE","BTCP PHARMA","REMS","Approval"
"11/07/2013","FENTANYL CITRATEANDA  #077312","SUPPL-5","FENTANYL CITRATE","PAR PHARM","REMS","Approval"
"11/07/2013","RISPERIDONEANDA  #078528","SUPPL-4","RISPERIDONE","SANDOZ","Labeling","Approval"
"11/07/2013","FENTANYL CITRATEANDA  #078907","SUPPL-11","FENTANYL CITRATE","SPECGX LLC","REMS","Approval"
"11/07/2013","OLANZAPINEANDA  #200221","SUPPL-1","OLANZAPINE","JUBILANT GENERICS","Labeling","Approval"
"11/07/2013","DONEPEZIL HYDROCHLORIDEANDA  #201146","SUPPL-2","DONEPEZIL HYDROCHLORIDE","MACLEODS PHARMS LTD","Labeling","Approval"
"11/07/2013","JAKAFINDA   #202192","SUPPL-4","RUXOLITINIB PHOSPHATE","INCYTE CORP","Manufacturing (CMC)","Approval"
"11/07/2013","SUBSYSNDA   #202788","SUPPL-10","FENTANYL","BTCP PHARMA","REMS","Approval"
"11/07/2013","PREZISTANDA   #202895","SUPPL-10","DARUNAVIR","JANSSEN PRODS","Labeling","Approval"
"11/08/2013","SOLU-CORTEFNDA   #009866","SUPPL-96","HYDROCORTISONE SODIUM SUCCINATE","PHARMACIA AND UPJOHN","Manufacturing (CMC)","Approval"
"11/08/2013","THAMNDA   #013025","SUPPL-55","TROMETHAMINE","HOSPIRA","Manufacturing (CMC)","Approval"
"11/08/2013","THAM-ENDA   #013025","SUPPL-55","POTASSIUM CHLORIDE; SODIUM CHLORIDE; TROMETHAMINE","HOSPIRA","Manufacturing (CMC)","Approval"
"11/08/2013","TEGRETOLNDA   #016608","SUPPL-108","CARBAMAZEPINE","NOVARTIS","Manufacturing (CMC)","Approval"
"11/08/2013","FREAMINE 8.5%NDA   #016822","SUPPL-81","AMINO ACIDS","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","FREAMINE HBC 6.9%NDA   #016822","SUPPL-81","AMINO ACIDS","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","FREAMINE II 8.5%NDA   #016822","SUPPL-81","AMINO ACIDS","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","FREAMINE III 10%NDA   #016822","SUPPL-81","AMINO ACIDS","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","FREAMINE III 3% W/ ELECTROLYTESNDA   #016822","SUPPL-81","AMINO ACIDS; MAGNESIUM ACETATE; PHOSPHORIC ACID; POTASSIUM CHLORIDE; SODIUM ACETATE; SODIUM CHLORIDE","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","FREAMINE III 8.5%NDA   #016822","SUPPL-81","AMINO ACIDS","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","FREAMINE III 8.5% W/ ELECTROLYTESNDA   #016822","SUPPL-81","AMINO ACIDS; MAGNESIUM ACETATE; PHOSPHORIC ACID; POTASSIUM ACETATE; POTASSIUM CHLORIDE; SODIUM ACETATE","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","DEMSERNDA   #017871","SUPPL-18","METYROSINE","BAUSCH","Manufacturing (CMC)","Approval"
"11/08/2013","TEGRETOLNDA   #018281","SUPPL-56","CARBAMAZEPINE","NOVARTIS","Manufacturing (CMC)","Approval"
"11/08/2013","TEGRETOLNDA   #018927","SUPPL-49","CARBAMAZEPINE","NOVARTIS","Manufacturing (CMC)","Approval"
"11/08/2013","TROPHAMINENDA   #019018","SUPPL-31","AMINO ACIDS","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","TROPHAMINE 10%NDA   #019018","SUPPL-31","AMINO ACIDS","B BRAUN","Manufacturing (CMC)","Approval"
"11/08/2013","INDIUM IN 111 OXYQUINOLINENDA   #019044","SUPPL-22","INDIUM IN-111 OXYQUINOLINE","GE HEALTHCARE","Manufacturing (CMC)","Approval"
"11/08/2013","EPI E Z PEN JRNDA   #019430","SUPPL-56","EPINEPHRINE","MYLAN SPECIALITY LP","Manufacturing (CMC)","Approval"
"11/08/2013","EPIPENNDA   #019430","SUPPL-56","EPINEPHRINE","MYLAN SPECIALITY LP","Manufacturing (CMC)","Approval"
"11/08/2013","EPIPEN E Z PENNDA   #019430","SUPPL-56","EPINEPHRINE","MYLAN SPECIALITY LP","Manufacturing (CMC)","Approval"
"11/08/2013","EPIPEN JR.NDA   #019430","SUPPL-56","EPINEPHRINE","MYLAN SPECIALITY LP","Manufacturing (CMC)","Approval"
"11/08/2013","LUPRON DEPOTNDA   #020517","SUPPL-34","LEUPROLIDE ACETATE","ABBVIE ENDOCRINE INC","Manufacturing (CMC)","Approval"
"11/08/2013","MINIRINNDA   #021333","SUPPL-7","DESMOPRESSIN ACETATE","FERRING","Labeling","Approval"
"11/08/2013","EMTRIVANDA   #021500","SUPPL-24","EMTRICITABINE","GILEAD","Manufacturing (CMC)","Approval"
"11/08/2013","TRUVADANDA   #021752","SUPPL-40","EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","GILEAD","Manufacturing (CMC)","Approval"
"11/08/2013","ACZONENDA   #021794","SUPPL-12","DAPSONE","ALLERGAN","Labeling","Approval"
"11/08/2013","EMTRIVANDA   #021896","SUPPL-20","EMTRICITABINE","GILEAD","Manufacturing (CMC)","Approval"
"11/08/2013","ATRIPLANDA   #021937","SUPPL-30","EFAVIRENZ; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","GILEAD SCIENCES","Manufacturing (CMC)","Approval"
"11/08/2013","CLEVIPREXNDA   #022156","SUPPL-4","CLEVIDIPINE","CHIESI","Manufacturing (CMC)","Approval"
"11/08/2013","RAPAFLONDA   #022206","SUPPL-13","SILODOSIN","ALLERGAN","Manufacturing (CMC)","Approval"
"11/08/2013","NEXTERONENDA   #022325","SUPPL-5","AMIODARONE HYDROCHLORIDE","BAXTER HLTHCARE","Manufacturing (CMC)","Approval"
"11/08/2013","APTIOMNDA   #022416","ORIG-1","ESLICARBAZEPINE ACETATE","SUNOVION PHARMS INC","Type 1 - New Molecular Entity","Approval"
"11/08/2013","PHENTERMINE HYDROCHLORIDEANDA  #040190","SUPPL-15","PHENTERMINE HYDROCHLORIDE","ELITE LABS INC","Manufacturing (CMC)","Approval"
"11/08/2013","RABEPRAZOLE SODIUMANDA  #076822","ORIG-1","RABEPRAZOLE SODIUM","TEVA PHARMS USA","","Approval"
"11/08/2013","RABEPRAZOLE SODIUMANDA  #076824","ORIG-1","RABEPRAZOLE SODIUM","DR REDDYS","","Approval"
"11/08/2013","RABEPRAZOLE SODIUMANDA  #076885","ORIG-1","RABEPRAZOLE SODIUM","MYLAN","","Approval"
"11/08/2013","RABEPRAZOLE SODIUMANDA  #078964","ORIG-1","RABEPRAZOLE SODIUM","LUPIN LTD","","Approval"
"11/08/2013","RABEPRAZOLE SODIUMANDA  #090678","ORIG-1","RABEPRAZOLE SODIUM","LANNETT CO INC","","Approval"
"11/08/2013","TERBUTALINE SULFATEANDA  #200122","ORIG-1","TERBUTALINE SULFATE","UNITED BIOMEDCL","","Approval"
"11/08/2013","ZIDOVUDINENDA   #200732","SUPPL-1","ZIDOVUDINE","MATRIX LABS LTD","Manufacturing (CMC)","Approval"
"11/08/2013","FELODIPINEANDA  #201964","ORIG-1","FELODIPINE","HERITAGE PHARMS INC","","Approval"
"11/08/2013","AMYVIDNDA   #202008","SUPPL-19","FLORBETAPIR F-18","AVID RADIOPHARMS INC","Manufacturing (CMC)","Approval"
"11/08/2013","COMPLERANDA   #202123","SUPPL-14","EMTRICITABINE; RILPIVIRINE HYDROCHLORIDE; TENOFOVIR DISOPROXIL FUMARATE","GILEAD SCIENCES INC","Manufacturing (CMC)","Approval"
"11/08/2013","JUVISYNCNDA   #202343","SUPPL-9","SIMVASTATIN; SITAGLIPTIN PHOSPHATE","MERCK SHARP DOHME","Manufacturing (CMC)","Approval"
"11/08/2013","RABEPRAZOLE SODIUMANDA  #202376","ORIG-1","RABEPRAZOLE SODIUM","TORRENT","","Approval"
"11/08/2013","LINZESSNDA   #202811","SUPPL-2","LINACLOTIDE","ALLERGAN","Manufacturing (CMC)","Approval"
"11/08/2013","STRIBILDNDA   #203100","SUPPL-8","COBICISTAT; ELVITEGRAVIR; EMTRICITABINE; TENOFOVIR DISOPROXIL FUMARATE","GILEAD SCIENCES INC","Manufacturing (CMC)","Approval"
"11/08/2013","XELJANZNDA   #203214","SUPPL-6","TOFACITINIB CITRATE","PF PRISM CV","REMS","Approval"
"11/12/2013","VALSTAR PRESERVATIVE FREENDA   #020892","SUPPL-17","VALRUBICIN","ENDO PHARM","Manufacturing (CMC)","Approval"
"11/12/2013","ACTOSNDA   #021073","SUPPL-46","PIOGLITAZONE HYDROCHLORIDE","TAKEDA PHARMS USA","Labeling","Approval"
"11/12/2013","RANEXANDA   #021526","SUPPL-25","RANOLAZINE","GILEAD","Labeling","Approval"
"11/12/2013","DUETACTNDA   #021925","SUPPL-6","GLIMEPIRIDE; PIOGLITAZONE HYDROCHLORIDE","TAKEDA PHARMS USA","Labeling","Approval"
"11/12/2013","DUETACTNDA   #021925","SUPPL-14","GLIMEPIRIDE; PIOGLITAZONE HYDROCHLORIDE","TAKEDA PHARMS USA","Labeling","Approval"
"11/12/2013","ACTOPLUS MET XRNDA   #022024","SUPPL-1","METFORMIN HYDROCHLORIDE; PIOGLITAZONE HYDROCHLORIDE","TAKEDA PHARMS USA","Labeling","Approval"
"11/12/2013","MOZOBILNDA   #022311","SUPPL-14","PLERIXAFOR","GENZYME","Manufacturing (CMC)","Approval"
"11/12/2013","OCTREOTIDE ACETATE (PRESERVATIVE FREE)ANDA  #090834","ORIG-1","OCTREOTIDE ACETATE","SAGENT PHARMS INC","","Approval"
"11/12/2013","OCTREOTIDE ACETATEANDA  #091041","ORIG-1","OCTREOTIDE ACETATE","SAGENT PHARMS INC","","Approval"
"11/12/2013","METHYLPHENIDATE HYDROCHLORIDEANDA  #201466","ORIG-1","METHYLPHENIDATE HYDROCHLORIDE","BRECKENRIDGE","","Approval"
"11/13/2013","DDAVPNDA   #018938","SUPPL-30","DESMOPRESSIN ACETATE","FERRING PHARMS INC","Manufacturing (CMC)","Approval"
"11/13/2013","SAIZENBLA   #019764","SUPPL-59","SOMATROPIN","EMD SERONO","","Approval"
"11/13/2013","GLUCOPHAGENDA   #020357","SUPPL-36","METFORMIN HYDROCHLORIDE","EMD SERONO INC","Manufacturing (CMC)","Approval"
"11/13/2013","VISTIDENDA   #020638","SUPPL-11","CIDOFOVIR","GILEAD SCIENCES INC","Manufacturing (CMC)","Approval"
"11/13/2013","LAMISIL ATNDA   #021124","SUPPL-13","TERBINAFINE HYDROCHLORIDE","GLAXOSMITHKLINE CONS","Labeling","Approval"
"11/13/2013","SIMPONIBLA   #125289","SUPPL-94","GOLIMUMAB","CENTOCOR ORTHO BIOTECH INC","","Approval"
"11/13/2013","LAMOTRIGINEANDA  #203733","ORIG-1","LAMOTRIGINE","ACTAVIS ELIZABETH","","Approval"
"11/13/2013","IMBRUVICANDA   #205552","ORIG-1","IBRUTINIB","PHARMACYCLICS INC","Type 1 - New Molecular Entity","Approval"
"11/14/2013","ATROPENNDA   #017106","SUPPL-45","ATROPINE","MERIDIAN MEDCL TECHN","Manufacturing (CMC)","Approval"
"11/14/2013","DILAUDIDNDA   #019891","SUPPL-16","HYDROMORPHONE HYDROCHLORIDE","RHODES PHARMS","Manufacturing (CMC)","Approval"
"11/14/2013","LEVULANNDA   #020965","SUPPL-13","AMINOLEVULINIC ACID HYDROCHLORIDE","DUSA","Manufacturing (CMC)","Approval"
"11/14/2013","NAMENDANDA   #021487","SUPPL-18","MEMANTINE HYDROCHLORIDE","ALLERGAN","Manufacturing (CMC)","Approval"
"11/14/2013","ZORTRESSNDA   #021560","SUPPL-13","EVEROLIMUS","NOVARTIS","Manufacturing (CMC)","Approval"
"11/14/2013","BESIVANCENDA   #022308","SUPPL-7","BESIFLOXACIN HYDROCHLORIDE","BAUSCH AND LOMB","Manufacturing (CMC)","Approval"
"11/14/2013","NAMENDA XRNDA   #022525","SUPPL-3","MEMANTINE HYDROCHLORIDE","FOREST LABS LLC","Manufacturing (CMC)","Approval"
"11/14/2013","NITHIODOTENDA   #201444","SUPPL-11","SODIUM NITRITE; SODIUM THIOSULFATE","HOPE PHARMS","Manufacturing (CMC)","Approval"
"11/14/2013","NORETHINDRONE ACETATE AND ETHINYL ESTRADIOLANDA  #202772","ORIG-1","ETHINYL ESTRADIOL; NORETHINDRONE ACETATE","MYLAN LABS LTD","","Approval"
"11/14/2013","LUZUNDA   #204153","ORIG-1","LULICONAZOLE","MEDICIS","Type 1 - New Molecular Entity","Approval"
"11/15/2013","KENALOGNDA   #012104","SUPPL-35","TRIAMCINOLONE ACETONIDE","SUN PHARM INDS INC","Manufacturing (CMC)","Approval"
"11/15/2013","LYSODRENNDA   #016885","SUPPL-25","MITOTANE","HRA PHARMA","Labeling","Approval"
"11/15/2013","ACCOLATENDA   #020547","SUPPL-33","ZAFIRLUKAST","PAR PHARM INC","Labeling","Approval"
"11/15/2013","THALOMIDNDA   #020785","SUPPL-50","THALIDOMIDE","CELGENE","REMS","Approval"
"11/15/2013","OPTISONNDA   #020899","SUPPL-16","ALBUMIN HUMAN","GE HEALTHCARE","Manufacturing (CMC)","Approval"
"11/15/2013","REBETOLNDA   #020903","SUPPL-52","RIBAVIRIN","MERCK SHARP DOHME","Labeling","Approval"
"11/15/2013","ARIXTRANDA   #021345","SUPPL-31","FONDAPARINUX SODIUM","MYLAN IRELAND LTD","Manufacturing (CMC)","Approval"
"11/15/2013","REBETOLNDA   #021546","SUPPL-8","RIBAVIRIN","SCHERING","Labeling","Approval"
"11/15/2013","LOVAZANDA   #021654","SUPPL-38","OMEGA-3-ACID ETHYL ESTERS","SMITHKLINE BEECHAM","Manufacturing (CMC)","Approval"
"11/15/2013","ELOXATINNDA   #021759","SUPPL-17","OXALIPLATIN","SANOFI AVENTIS US","Manufacturing (CMC)","Approval"
"11/15/2013","REVLIMIDNDA   #021880","SUPPL-35","LENALIDOMIDE","CELGENE","REMS","Approval"
"11/15/2013","ZEGERID OTCNDA   #022281","SUPPL-7","OMEPRAZOLE; SODIUM BICARBONATE","BAYER HEALTHCARE LLC","Manufacturing (CMC)","Approval"
"11/15/2013","ESCITALOPRAM OXALATEANDA  #077512","SUPPL-2","ESCITALOPRAM OXALATE","PHARM ASSOC","Labeling","Approval"
"11/15/2013","INTRON ABLA   #103132","SUPPL-5178","INTERFERON ALFA-2B","SCHERING","","Approval"
"11/15/2013","ENBRELBLA   #103795","SUPPL-5531","ETANERCEPT","IMMUNEX","","Approval"
"11/15/2013","PEGINTRONBLA   #103949","SUPPL-5273","PEGINTERFERON ALFA-2B","SCHERING","","Approval"
"11/15/2013","SYLATRONBLA   #103949","SUPPL-5273","PEGINTERFERON ALFA-2B","SCHERING","","Approval"
"11/15/2013","ACYCLOVIRANDA  #202168","ORIG-1","ACYCLOVIR","CADILA PHARMS LTD","","Approval"
"11/15/2013","POMALYSTNDA   #204026","SUPPL-2","POMALIDOMIDE","CELGENE","REMS","Approval"
"11/18/2013","ULTRA-TECHNEKOW FMNDA   #017243","SUPPL-41","TECHNETIUM TC-99M SODIUM PERTECHNETATE GENERATOR","CURIUM","Manufacturing (CMC)","Approval"
"11/18/2013","SAIZENBLA   #019764","SUPPL-71","SOMATROPIN","EMD SERONO","","Approval"
"11/18/2013","COARTEMNDA   #022268","SUPPL-7","ARTEMETHER; LUMEFANTRINE","NOVARTIS","Manufacturing (CMC)","Approval"
"11/18/2013","CIPROFLOXACIN HYDROCHLORIDEANDA  #075747","SUPPL-12","CIPROFLOXACIN HYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"11/18/2013","CIPROFLOXACIN HYDROCHLORIDEANDA  #075747","SUPPL-13","CIPROFLOXACIN HYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
"11/18/2013","CIPROFLOXACIN HYDROCHLORIDEANDA  #075747","SUPPL-14","CIPROFLOXACIN HYDROCHLORIDE","SUN PHARM INDS LTD","Labeling","Approval"
